Id,status,reputation,cdate,rdate
7669809,21,20000,2017-3-7,2018-5-23
7860670,1,1,2017-4-13,2017-4-14
7860670,2,5,2017-4-13,2017-4-15
7860670,3,10,2017-4-13,2017-4-16
7860670,4,15,2017-4-13,2017-4-17
7860670,5,20,2017-4-13,2017-4-18
7860670,6,50,2017-4-13,2017-4-19
7860670,7,75,2017-4-13,2017-4-20
7860670,8,100,2017-4-13,2017-4-21
7860670,9,125,2017-4-13,2017-4-22
7860670,10,200,2017-4-13,2017-4-24
7860670,11,250,2017-4-13,2017-4-25
7860670,12,500,2017-4-13,2017-4-29
7860670,13,1000,2017-4-13,2017-5-7
7860670,14,1500,2017-4-13,2017-5-14
7860670,15,2000,2017-4-13,2017-5-21
7860670,16,2500,2017-4-13,2017-5-28
7860670,17,3000,2017-4-13,2017-6-4
7860670,18,5000,2017-4-13,2017-7-19
7860670,19,10000,2017-4-13,2017-11-14
7860670,20,15000,2017-4-13,2018-3-30
7860670,21,20000,2017-4-13,2018-8-4
7964527,1,1,2017-5-4,2017-5-5
7964527,2,5,2017-5-4,2017-5-7
7964527,3,10,2017-5-4,2017-5-9
7964527,4,15,2017-5-4,2017-5-11
7964527,5,20,2017-5-4,2017-5-13
7964527,6,50,2017-5-4,2017-5-23
7964527,7,75,2017-5-4,2017-6-1
7964527,8,100,2017-5-4,2017-6-9
7964527,9,125,2017-5-4,2017-6-10
7964527,10,200,2017-5-4,2017-6-12
7964527,11,250,2017-5-4,2017-6-13
7964527,12,500,2017-5-4,2017-6-18
7964527,13,1000,2017-5-4,2017-6-27
7964527,14,1500,2017-5-4,2017-7-6
7964527,15,2000,2017-5-4,2017-7-15
7964527,16,2500,2017-5-4,2017-7-24
7964527,17,3000,2017-5-4,2017-8-2
7964527,18,5000,2017-5-4,2017-8-16
7964527,19,10000,2017-5-4,2017-9-18
7964527,20,15000,2017-5-4,2017-10-21
7964527,21,20000,2017-5-4,2017-11-22
7976758,1,1,2017-5-7,2017-5-8
7976758,2,5,2017-5-7,2017-5-9
7976758,3,10,2017-5-7,2017-5-10
7976758,4,15,2017-5-7,2017-5-11
7976758,5,20,2017-5-7,2017-5-12
7976758,6,50,2017-5-7,2017-5-14
7976758,7,75,2017-5-7,2017-5-16
7976758,8,100,2017-5-7,2017-5-17
7976758,9,125,2017-5-7,2017-5-18
7976758,10,200,2017-5-7,2017-5-21
7976758,11,250,2017-5-7,2017-5-23
7976758,12,500,2017-5-7,2017-6-2
7976758,13,1000,2017-5-7,2017-6-13
7976758,14,1500,2017-5-7,2017-6-24
7976758,15,2000,2017-5-7,2017-7-4
7976758,16,2500,2017-5-7,2017-7-14
7976758,17,3000,2017-5-7,2017-7-24
7976758,18,5000,2017-5-7,2017-9-18
7976758,19,10000,2017-5-7,2018-2-2
7976758,20,15000,2017-5-7,2018-6-21
7976758,21,20000,2017-5-7,2018-11-17
7998591,1,1,2017-5-11,2017-5-14
7998591,2,5,2017-5-11,2017-5-25
7998591,3,10,2017-5-11,2017-6-7
7998591,4,15,2017-5-11,2017-6-8
7998591,5,20,2017-5-11,2017-6-9
7998591,6,50,2017-5-11,2017-6-13
7998591,7,75,2017-5-11,2017-6-17
7998591,8,100,2017-5-11,2017-6-21
7998591,9,125,2017-5-11,2017-6-25
7998591,10,200,2017-5-11,2017-7-4
7998591,11,250,2017-5-11,2017-7-10
7998591,12,500,2017-5-11,2017-8-9
7998591,13,1000,2017-5-11,2017-8-27
7998591,14,1500,2017-5-11,2017-9-14
7998591,15,2000,2017-5-11,2017-10-1
7998591,16,2500,2017-5-11,2017-10-18
7998591,17,3000,2017-5-11,2017-11-4
7998591,18,5000,2017-5-11,2017-12-27
7998591,19,10000,2017-5-11,2018-5-8
7998591,20,15000,2017-5-11,2018-10-14
7998591,21,20000,2017-5-11,2019-2-23
8016720,1,1,2017-5-15,2017-5-16
8016720,2,5,2017-5-15,2017-5-17
8016720,3,10,2017-5-15,2017-5-18
8016720,4,15,2017-5-15,2017-5-19
8016720,5,20,2017-5-15,2017-5-20
8016720,6,50,2017-5-15,2017-5-22
8016720,7,75,2017-5-15,2017-5-24
8016720,8,100,2017-5-15,2017-5-26
8016720,9,125,2017-5-15,2017-5-28
8016720,10,200,2017-5-15,2017-6-1
8016720,11,250,2017-5-15,2017-6-4
8016720,12,500,2017-5-15,2017-6-17
8016720,13,1000,2017-5-15,2017-7-12
8016720,14,1500,2017-5-15,2017-8-6
8016720,15,2000,2017-5-15,2017-8-31
8016720,16,2500,2017-5-15,2017-9-25
8016720,17,3000,2017-5-15,2017-10-20
8016720,18,5000,2017-5-15,2018-3-10
8016720,19,10000,2017-5-15,2018-10-7
8016720,20,15000,2017-5-15,2019-2-19
8016720,21,20000,2017-5-15,2019-6-26
8073652,1,1,2017-5-27,2017-5-28
8073652,2,5,2017-5-27,2017-5-30
8073652,3,10,2017-5-27,2017-6-1
8073652,4,15,2017-5-27,2017-6-3
8073652,5,20,2017-5-27,2017-6-5
8073652,6,50,2017-5-27,2017-6-8
8073652,7,75,2017-5-27,2017-6-11
8073652,8,100,2017-5-27,2017-6-14
8073652,9,125,2017-5-27,2017-6-17
8073652,10,200,2017-5-27,2017-6-25
8073652,11,250,2017-5-27,2017-6-30
8073652,12,500,2017-5-27,2017-7-24
8073652,13,1000,2017-5-27,2017-8-6
8073652,14,1500,2017-5-27,2017-8-19
8073652,15,2000,2017-5-27,2017-9-1
8073652,16,2500,2017-5-27,2017-9-14
8073652,17,3000,2017-5-27,2017-9-27
8073652,18,5000,2017-5-27,2017-11-17
8073652,19,10000,2017-5-27,2018-2-5
8073652,20,15000,2017-5-27,2018-4-26
8073652,21,20000,2017-5-27,2018-8-17
8200937,1,1,2017-6-22,2017-6-23
8200937,2,5,2017-6-22,2017-6-24
8200937,3,10,2017-6-22,2017-6-25
8200937,4,15,2017-6-22,2017-6-26
8200937,5,20,2017-6-22,2017-6-27
8200937,6,50,2017-6-22,2017-6-28
8200937,7,75,2017-6-22,2017-6-29
8200937,8,100,2017-6-22,2017-6-30
8200937,9,125,2017-6-22,2017-7-1
8200937,10,200,2017-6-22,2017-7-3
8200937,11,250,2017-6-22,2017-7-4
8200937,12,500,2017-6-22,2017-7-9
8200937,13,1000,2017-6-22,2017-7-19
8200937,14,1500,2017-6-22,2017-7-29
8200937,15,2000,2017-6-22,2017-8-8
8200937,16,2500,2017-6-22,2017-8-18
8200937,17,3000,2017-6-22,2017-8-25
8200937,18,5000,2017-6-22,2017-9-21
8200937,19,10000,2017-6-22,2017-11-27
8200937,20,15000,2017-6-22,2018-4-17
8200937,21,20000,2017-6-22,2018-12-22
8245406,1,1,2017-7-2,2017-7-3
8245406,2,5,2017-7-2,2017-7-4
8245406,3,10,2017-7-2,2017-7-5
8245406,4,15,2017-7-2,2017-7-6
8245406,5,20,2017-7-2,2017-7-7
8245406,6,50,2017-7-2,2017-7-8
8245406,7,75,2017-7-2,2017-7-9
8245406,8,100,2017-7-2,2017-7-10
8245406,9,125,2017-7-2,2017-7-11
8245406,10,200,2017-7-2,2017-7-13
8245406,11,250,2017-7-2,2017-7-15
8245406,12,500,2017-7-2,2017-7-21
8245406,13,1000,2017-7-2,2017-8-2
8245406,14,1500,2017-7-2,2017-8-14
8245406,15,2000,2017-7-2,2017-8-25
8245406,16,2500,2017-7-2,2017-9-9
8245406,17,3000,2017-7-2,2017-9-24
8245406,18,5000,2017-7-2,2017-11-19
8245406,19,10000,2017-7-2,2018-6-13
8245406,20,15000,2017-7-2,2018-12-18
8245406,21,20000,2017-7-2,2019-5-20
8283848,1,1,2017-7-10,2017-7-11
8283848,2,5,2017-7-10,2017-7-15
8283848,3,10,2017-7-10,2017-7-20
8283848,4,15,2017-7-10,2017-7-25
8283848,5,20,2017-7-10,2017-7-30
8283848,6,50,2017-7-10,2017-11-5
8283848,7,75,2017-7-10,2017-11-7
8283848,8,100,2017-7-10,2017-11-9
8283848,9,125,2017-7-10,2017-11-11
8283848,10,200,2017-7-10,2017-11-17
8283848,11,250,2017-7-10,2017-11-21
8283848,12,500,2017-7-10,2017-12-8
8283848,13,1000,2017-7-10,2018-1-11
8283848,14,1500,2017-7-10,2018-2-13
8283848,15,2000,2017-7-10,2018-3-18
8283848,16,2500,2017-7-10,2018-4-20
8283848,17,3000,2017-7-10,2018-5-23
8283848,18,5000,2017-7-10,2018-6-28
8283848,19,10000,2017-7-10,2018-10-11
8283848,20,15000,2017-7-10,2019-2-6
8283848,21,20000,2017-7-10,2019-6-29
8298909,1,1,2017-7-12,2017-7-13
8298909,2,5,2017-7-12,2017-7-14
8298909,3,10,2017-7-12,2017-7-15
8298909,4,15,2017-7-12,2017-7-16
8298909,5,20,2017-7-12,2017-7-17
8298909,6,50,2017-7-12,2017-7-18
8298909,7,75,2017-7-12,2017-7-19
8298909,8,100,2017-7-12,2017-7-20
8298909,9,125,2017-7-12,2017-7-21
8298909,10,200,2017-7-12,2017-7-22
8298909,11,250,2017-7-12,2017-7-23
8298909,12,500,2017-7-12,2017-7-26
8298909,13,1000,2017-7-12,2017-8-1
8298909,14,1500,2017-7-12,2017-8-7
8298909,15,2000,2017-7-12,2017-8-12
8298909,16,2500,2017-7-12,2017-8-17
8298909,17,3000,2017-7-12,2017-8-22
8298909,18,5000,2017-7-12,2017-10-6
8298909,19,10000,2017-7-12,2018-2-23
8298909,20,15000,2017-7-12,2018-8-5
8298909,21,20000,2017-7-12,2018-11-8
8394265,1,1,2017-7-31,2017-8-1
8394265,2,5,2017-7-31,2017-8-2
8394265,3,10,2017-7-31,2017-8-4
8394265,4,15,2017-7-31,2017-8-6
8394265,5,20,2017-7-31,2017-8-8
8394265,6,50,2017-7-31,2017-8-15
8394265,7,75,2017-7-31,2017-8-20
8394265,8,100,2017-7-31,2017-8-25
8394265,9,125,2017-7-31,2017-8-28
8394265,10,200,2017-7-31,2017-9-6
8394265,11,250,2017-7-31,2017-9-12
8394265,12,500,2017-7-31,2017-10-9
8394265,13,1000,2017-7-31,2017-12-2
8394265,14,1500,2017-7-31,2017-12-16
8394265,15,2000,2017-7-31,2017-12-30
8394265,16,2500,2017-7-31,2018-1-13
8394265,17,3000,2017-7-31,2018-1-27
8394265,18,5000,2017-7-31,2018-3-23
8394265,19,10000,2017-7-31,2018-6-17
8394265,20,15000,2017-7-31,2018-8-29
8394265,21,20000,2017-7-31,2018-11-10
8620333,1,1,2017-9-16,2017-9-17
8620333,2,5,2017-9-16,2017-9-18
8620333,3,10,2017-9-16,2017-9-19
8620333,4,15,2017-9-16,2017-9-20
8620333,5,20,2017-9-16,2017-9-21
8620333,6,50,2017-9-16,2017-9-22
8620333,7,75,2017-9-16,2017-9-23
8620333,8,100,2017-9-16,2017-9-24
8620333,9,125,2017-9-16,2017-9-25
8620333,10,200,2017-9-16,2017-9-26
8620333,11,250,2017-9-16,2017-9-27
8620333,12,500,2017-9-16,2017-9-30
8620333,13,1000,2017-9-16,2017-10-6
8620333,14,1500,2017-9-16,2017-10-12
8620333,15,2000,2017-9-16,2017-10-18
8620333,16,2500,2017-9-16,2017-10-23
8620333,17,3000,2017-9-16,2017-10-28
8620333,18,5000,2017-9-16,2017-11-17
8620333,19,10000,2017-9-16,2017-12-19
8620333,20,15000,2017-9-16,2018-1-20
8620333,21,20000,2017-9-16,2018-2-21
8708364,1,1,2017-10-2,2017-10-4
8708364,2,5,2017-10-2,2017-10-9
8708364,3,10,2017-10-2,2017-10-15
8708364,4,15,2017-10-2,2017-10-21
8708364,5,20,2017-10-2,2017-10-27
8708364,6,50,2017-10-2,2017-11-28
8708364,7,75,2017-10-2,2017-12-16
8708364,8,100,2017-10-2,2018-1-3
8708364,9,125,2017-10-2,2018-1-21
8708364,10,200,2017-10-2,2018-3-16
8708364,11,250,2017-10-2,2018-4-21
8708364,12,500,2017-10-2,2018-5-1
8708364,13,1000,2017-10-2,2018-5-20
8708364,14,1500,2017-10-2,2018-6-7
8708364,15,2000,2017-10-2,2018-6-25
8708364,16,2500,2017-10-2,2018-7-13
8708364,17,3000,2017-10-2,2018-7-31
8708364,18,5000,2017-10-2,2018-9-3
8708364,19,10000,2017-10-2,2018-11-26
8708364,20,15000,2017-10-2,2019-2-20
8708364,21,20000,2017-10-2,2019-5-17
9072753,1,1,2017-12-8,2017-12-9
9072753,2,5,2017-12-8,2017-12-10
9072753,3,10,2017-12-8,2017-12-11
9072753,4,15,2017-12-8,2017-12-12
9072753,5,20,2017-12-8,2017-12-13
9072753,6,50,2017-12-8,2017-12-17
9072753,7,75,2017-12-8,2017-12-20
9072753,8,100,2017-12-8,2017-12-23
9072753,9,125,2017-12-8,2017-12-26
9072753,10,200,2017-12-8,2018-1-4
9072753,11,250,2017-12-8,2018-1-10
9072753,12,500,2017-12-8,2018-2-8
9072753,13,1000,2017-12-8,2018-4-6
9072753,14,1500,2017-12-8,2018-6-2
9072753,15,2000,2017-12-8,2018-6-24
9072753,16,2500,2017-12-8,2018-7-16
9072753,17,3000,2017-12-8,2018-8-7
9072753,18,5000,2017-12-8,2018-9-25
9072753,19,10000,2017-12-8,2019-1-15
9072753,20,15000,2017-12-8,2019-5-7
9072753,21,20000,2017-12-8,2019-8-24
9097906,1,1,2017-12-14,2017-12-15
9097906,2,5,2017-12-14,2017-12-16
9097906,3,10,2017-12-14,2017-12-17
9097906,4,15,2017-12-14,2017-12-18
9097906,5,20,2017-12-14,2017-12-19
9097906,6,50,2017-12-14,2017-12-20
9097906,7,75,2017-12-14,2017-12-21
9097906,8,100,2017-12-14,2017-12-22
9097906,9,125,2017-12-14,2017-12-23
9097906,10,200,2017-12-14,2017-12-25
9097906,11,250,2017-12-14,2017-12-26
9097906,12,500,2017-12-14,2017-12-31
9097906,13,1000,2017-12-14,2018-1-9
9097906,14,1500,2017-12-14,2018-1-18
9097906,15,2000,2017-12-14,2018-1-27
9097906,16,2500,2017-12-14,2018-2-5
9097906,17,3000,2017-12-14,2018-2-14
9097906,18,5000,2017-12-14,2018-3-20
9097906,19,10000,2017-12-14,2018-6-14
9097906,20,15000,2017-12-14,2018-9-22
9097906,21,20000,2017-12-14,2018-12-23
9209546,1,1,2018-1-12,2018-1-13
9209546,2,5,2018-1-12,2018-1-14
9209546,3,10,2018-1-12,2018-1-15
9209546,4,15,2018-1-12,2018-1-16
9209546,5,20,2018-1-12,2018-1-17
9209546,6,50,2018-1-12,2018-1-18
9209546,7,75,2018-1-12,2018-1-19
9209546,8,100,2018-1-12,2018-1-20
9209546,9,125,2018-1-12,2018-1-21
9209546,10,200,2018-1-12,2018-1-22
9209546,11,250,2018-1-12,2018-1-23
9209546,12,500,2018-1-12,2018-1-24
9209546,13,1000,2018-1-12,2018-1-26
9209546,14,1500,2018-1-12,2018-1-28
9209546,15,2000,2018-1-12,2018-1-30
9209546,16,2500,2018-1-12,2018-2-1
9209546,17,3000,2018-1-12,2018-2-3
9209546,18,5000,2018-1-12,2018-2-11
9209546,19,10000,2018-1-12,2018-3-1
9209546,20,15000,2018-1-12,2018-3-19
9209546,21,20000,2018-1-12,2018-4-6
9473764,1,1,2018-3-11,2018-3-12
9473764,2,5,2018-3-11,2018-3-13
9473764,3,10,2018-3-11,2018-3-14
9473764,4,15,2018-3-11,2018-3-15
9473764,5,20,2018-3-11,2018-3-16
9473764,6,50,2018-3-11,2018-3-17
9473764,7,75,2018-3-11,2018-3-18
9473764,8,100,2018-3-11,2018-3-19
9473764,9,125,2018-3-11,2018-3-20
9473764,10,200,2018-3-11,2018-3-22
9473764,11,250,2018-3-11,2018-3-23
9473764,12,500,2018-3-11,2018-3-27
9473764,13,1000,2018-3-11,2018-4-3
9473764,14,1500,2018-3-11,2018-4-10
9473764,15,2000,2018-3-11,2018-4-17
9473764,16,2500,2018-3-11,2018-4-24
9473764,17,3000,2018-3-11,2018-5-1
9473764,18,5000,2018-3-11,2018-5-28
9473764,19,10000,2018-3-11,2018-9-2
9473764,20,15000,2018-3-11,2018-10-15
9473764,21,20000,2018-3-11,2018-11-27
9515207,1,1,2018-3-19,2018-3-20
9515207,2,5,2018-3-19,2018-3-21
9515207,3,10,2018-3-19,2018-3-22
9515207,4,15,2018-3-19,2018-3-23
9515207,5,20,2018-3-19,2018-3-24
9515207,6,50,2018-3-19,2018-3-25
9515207,7,75,2018-3-19,2018-3-26
9515207,8,100,2018-3-19,2018-3-27
9515207,9,125,2018-3-19,2018-3-28
9515207,10,200,2018-3-19,2018-3-29
9515207,11,250,2018-3-19,2018-3-30
9515207,12,500,2018-3-19,2018-3-31
9515207,13,1000,2018-3-19,2018-4-2
9515207,14,1500,2018-3-19,2018-4-4
9515207,15,2000,2018-3-19,2018-4-6
9515207,16,2500,2018-3-19,2018-4-8
9515207,17,3000,2018-3-19,2018-4-10
9515207,18,5000,2018-3-19,2018-4-16
9515207,19,10000,2018-3-19,2018-5-1
9515207,20,15000,2018-3-19,2018-5-15
9515207,21,20000,2018-3-19,2018-5-29
9593596,1,1,2018-4-3,2018-4-4
9593596,2,5,2018-4-3,2018-4-5
9593596,3,10,2018-4-3,2018-4-6
9593596,4,15,2018-4-3,2018-4-7
9593596,5,20,2018-4-3,2018-4-8
9593596,6,50,2018-4-3,2018-4-9
9593596,7,75,2018-4-3,2018-4-10
9593596,8,100,2018-4-3,2018-4-11
9593596,9,125,2018-4-3,2018-4-12
9593596,10,200,2018-4-3,2018-4-14
9593596,11,250,2018-4-3,2018-4-16
9593596,12,500,2018-4-3,2018-4-23
9593596,13,1000,2018-4-3,2018-5-6
9593596,14,1500,2018-4-3,2018-5-19
9593596,15,2000,2018-4-3,2018-6-1
9593596,16,2500,2018-4-3,2018-6-14
9593596,17,3000,2018-4-3,2018-6-27
9593596,18,5000,2018-4-3,2018-8-18
9593596,19,10000,2018-4-3,2018-12-5
9593596,20,15000,2018-4-3,2019-3-24
9593596,21,20000,2018-4-3,2019-6-10
9624435,1,1,2018-4-10,2018-4-14
9624435,2,5,2018-4-10,2018-4-28
9624435,3,10,2018-4-10,2018-5-15
9624435,4,15,2018-4-10,2018-5-20
9624435,5,20,2018-4-10,2018-5-25
9624435,6,50,2018-4-10,2018-6-23
9624435,7,75,2018-4-10,2018-7-17
9624435,8,100,2018-4-10,2018-8-10
9624435,9,125,2018-4-10,2018-9-3
9624435,10,200,2018-4-10,2018-11-14
9624435,11,250,2018-4-10,2018-11-15
9624435,12,500,2018-4-10,2018-11-19
9624435,13,1000,2018-4-10,2018-11-26
9624435,14,1500,2018-4-10,2018-12-3
9624435,15,2000,2018-4-10,2018-12-10
9624435,16,2500,2018-4-10,2018-12-17
9624435,17,3000,2018-4-10,2018-12-24
9624435,18,5000,2018-4-10,2019-1-21
9624435,19,10000,2018-4-10,2019-3-30
9624435,20,15000,2018-4-10,2019-5-30
9624435,21,20000,2018-4-10,2019-7-29
9661424,1,1,2018-4-17,2018-4-18
9661424,2,5,2018-4-17,2018-4-19
9661424,3,10,2018-4-17,2018-4-20
9661424,4,15,2018-4-17,2018-4-21
9661424,5,20,2018-4-17,2018-4-22
9661424,6,50,2018-4-17,2018-4-23
9661424,7,75,2018-4-17,2018-4-24
9661424,8,100,2018-4-17,2018-4-25
9661424,9,125,2018-4-17,2018-4-26
9661424,10,200,2018-4-17,2018-4-28
9661424,11,250,2018-4-17,2018-4-29
9661424,12,500,2018-4-17,2018-5-3
9661424,13,1000,2018-4-17,2018-5-10
9661424,14,1500,2018-4-17,2018-5-17
9661424,15,2000,2018-4-17,2018-5-24
9661424,16,2500,2018-4-17,2018-5-30
9661424,17,3000,2018-4-17,2018-6-7
9661424,18,5000,2018-4-17,2018-7-9
9661424,19,10000,2018-4-17,2018-11-7
9661424,20,15000,2018-4-17,2019-2-18
9661424,21,20000,2018-4-17,2019-6-1
9698684,1,1,2018-4-25,2018-4-26
9698684,2,5,2018-4-25,2018-4-29
9698684,3,10,2018-4-25,2018-5-3
9698684,4,15,2018-4-25,2018-5-6
9698684,5,20,2018-4-25,2018-5-9
9698684,6,50,2018-4-25,2018-5-27
9698684,7,75,2018-4-25,2018-8-6
9698684,8,100,2018-4-25,2018-8-9
9698684,9,125,2018-4-25,2018-8-12
9698684,10,200,2018-4-25,2018-8-19
9698684,11,250,2018-4-25,2018-8-24
9698684,12,500,2018-4-25,2018-9-14
9698684,13,1000,2018-4-25,2018-10-26
9698684,14,1500,2018-4-25,2018-10-31
9698684,15,2000,2018-4-25,2018-11-5
9698684,16,2500,2018-4-25,2018-11-10
9698684,17,3000,2018-4-25,2018-11-15
9698684,18,5000,2018-4-25,2018-12-5
9698684,19,10000,2018-4-25,2019-1-24
9698684,20,15000,2018-4-25,2019-3-15
9698684,21,20000,2018-4-25,2019-5-3
9819146,1,1,2018-5-20,2018-5-21
9819146,2,5,2018-5-20,2018-5-22
9819146,3,10,2018-5-20,2018-5-23
9819146,4,15,2018-5-20,2018-5-24
9819146,5,20,2018-5-20,2018-5-25
9819146,6,50,2018-5-20,2018-5-26
9819146,7,75,2018-5-20,2018-5-27
9819146,8,100,2018-5-20,2018-5-28
9819146,9,125,2018-5-20,2018-5-29
9819146,10,200,2018-5-20,2018-5-31
9819146,11,250,2018-5-20,2018-6-1
9819146,12,500,2018-5-20,2018-6-6
9819146,13,1000,2018-5-20,2018-6-16
9819146,14,1500,2018-5-20,2018-6-26
9819146,15,2000,2018-5-20,2018-7-6
9819146,16,2500,2018-5-20,2018-7-16
9819146,17,3000,2018-5-20,2018-7-26
9819146,18,5000,2018-5-20,2018-9-1
9819146,19,10000,2018-5-20,2018-11-30
9819146,20,15000,2018-5-20,2019-2-28
9819146,21,20000,2018-5-20,2019-5-29
9840637,1,1,2018-5-24,2018-6-1
9840637,2,5,2018-5-24,2018-6-5
9840637,3,10,2018-5-24,2018-6-10
9840637,4,15,2018-5-24,2018-6-14
9840637,5,20,2018-5-24,2018-6-18
9840637,6,50,2018-5-24,2018-7-12
9840637,7,75,2018-5-24,2018-8-1
9840637,8,100,2018-5-24,2018-8-21
9840637,9,125,2018-5-24,2018-8-27
9840637,10,200,2018-5-24,2018-9-12
9840637,11,250,2018-5-24,2018-9-23
9840637,12,500,2018-5-24,2018-11-14
9840637,13,1000,2018-5-24,2018-11-21
9840637,14,1500,2018-5-24,2018-11-28
9840637,15,2000,2018-5-24,2018-12-5
9840637,16,2500,2018-5-24,2018-12-12
9840637,17,3000,2018-5-24,2018-12-19
9840637,18,5000,2018-5-24,2019-1-15
9840637,19,10000,2018-5-24,2019-3-23
9840637,20,15000,2018-5-24,2019-5-28
9840637,21,20000,2018-5-24,2019-7-21
9867451,1,1,2018-5-30,2018-5-31
9867451,2,5,2016-7-27,2018-6-1
9867451,3,10,2016-7-27,2018-6-2
9867451,4,15,2016-7-27,2018-6-3
9867451,5,20,2016-7-27,2018-6-4
9867451,6,50,2016-7-27,2018-6-5
9867451,7,75,2016-7-27,2018-6-6
9867451,8,100,2016-7-27,2018-6-7
9867451,9,125,2016-7-27,2018-6-8
9867451,10,200,2016-7-27,2018-6-9
9867451,11,250,2016-7-27,2018-6-10
9867451,12,500,2016-7-27,2018-6-12
9867451,13,1000,2016-7-27,2018-6-15
9867451,14,1500,2016-7-27,2018-6-18
9867451,15,2000,2016-7-27,2018-6-21
9867451,16,2500,2016-7-27,2018-6-24
9867451,17,3000,2016-7-27,2018-6-27
9867451,18,5000,2016-7-27,2018-7-6
9867451,19,10000,2016-7-27,2018-7-27
9867451,20,15000,2016-7-27,2018-8-16
9867451,21,20000,2016-7-27,2018-11-13
10008173,1,1,2018-6-28,2018-6-29
10008173,2,5,2018-6-28,2018-6-30
10008173,3,10,2018-6-28,2018-7-1
10008173,4,15,2018-6-28,2018-7-2
10008173,5,20,2018-6-28,2018-7-3
10008173,6,50,2018-6-28,2018-7-4
10008173,7,75,2018-6-28,2018-7-5
10008173,8,100,2018-6-28,2018-7-6
10008173,9,125,2018-6-28,2018-7-7
10008173,10,200,2018-6-28,2018-7-9
10008173,11,250,2018-6-28,2018-7-10
10008173,12,500,2018-6-28,2018-7-14
10008173,13,1000,2018-6-28,2018-7-22
10008173,14,1500,2018-6-28,2018-7-30
10008173,15,2000,2018-6-28,2018-8-7
10008173,16,2500,2018-6-28,2018-8-15
10008173,17,3000,2018-6-28,2018-8-23
10008173,18,5000,2018-6-28,2018-9-30
10008173,19,10000,2018-6-28,2018-12-30
10008173,20,15000,2018-6-28,2019-3-30
10008173,21,20000,2018-6-28,2019-6-27
10035985,1,1,2018-7-5,2018-7-6
10035985,2,5,2018-7-5,2018-7-7
10035985,3,10,2018-7-5,2018-7-8
10035985,4,15,2018-7-5,2018-7-9
10035985,5,20,2018-7-5,2018-7-10
10035985,6,50,2018-7-5,2018-7-11
10035985,7,75,2018-7-5,2018-7-12
10035985,8,100,2018-7-5,2018-7-13
10035985,9,125,2018-7-5,2018-7-14
10035985,10,200,2018-7-5,2018-7-15
10035985,11,250,2018-7-5,2018-7-16
10035985,12,500,2018-7-5,2018-7-18
10035985,13,1000,2018-7-5,2018-7-22
10035985,14,1500,2018-7-5,2018-7-26
10035985,15,2000,2018-7-5,2018-7-30
10035985,16,2500,2018-7-5,2018-8-3
10035985,17,3000,2018-7-5,2018-8-7
10035985,18,5000,2018-7-5,2018-8-19
10035985,19,10000,2018-7-5,2018-12-20
10035985,20,15000,2018-7-5,2019-4-22
10035985,21,20000,2018-7-5,2019-8-23
10190237,1,1,2018-8-7,2018-8-8
10190237,2,5,2018-8-7,2018-8-9
10190237,3,10,2018-8-7,2018-8-10
10190237,4,15,2018-8-7,2018-8-11
10190237,5,20,2018-8-7,2018-8-12
10190237,6,50,2018-8-7,2018-8-13
10190237,7,75,2018-8-7,2018-8-14
10190237,8,100,2018-8-7,2018-8-15
10190237,9,125,2018-8-7,2018-8-16
10190237,10,200,2018-8-7,2018-8-17
10190237,11,250,2018-8-7,2018-8-18
10190237,12,500,2018-8-7,2018-8-21
10190237,13,1000,2018-8-7,2018-8-27
10190237,14,1500,2018-8-7,2018-9-1
10190237,15,2000,2018-8-7,2018-9-8
10190237,16,2500,2018-8-7,2018-9-15
10190237,17,3000,2018-8-7,2018-9-22
10190237,18,5000,2018-8-7,2018-10-17
10190237,19,10000,2018-8-7,2018-12-25
10190237,20,15000,2018-8-7,2019-3-3
10190237,21,20000,2018-8-7,2019-5-10
10221765,1,1,2018-8-13,2018-8-14
10221765,2,5,2018-8-13,2018-8-15
10221765,3,10,2018-8-13,2018-8-16
10221765,4,15,2018-8-13,2018-8-17
10221765,5,20,2018-8-13,2018-8-18
10221765,6,50,2018-8-13,2018-8-19
10221765,7,75,2018-8-13,2018-8-20
10221765,8,100,2018-8-13,2018-8-21
10221765,9,125,2018-8-13,2018-8-22
10221765,10,200,2018-8-13,2018-8-23
10221765,11,250,2018-8-13,2018-8-24
10221765,12,500,2018-8-13,2018-8-27
10221765,13,1000,2018-8-13,2018-9-2
10221765,14,1500,2018-8-13,2018-9-21
10221765,15,2000,2018-8-13,2018-10-10
10221765,16,2500,2018-8-13,2018-10-29
10221765,17,3000,2018-8-13,2018-11-17
10221765,18,5000,2018-8-13,2018-12-6
10221765,19,10000,2018-8-13,2019-1-23
10221765,20,15000,2018-8-13,2019-3-11
10221765,21,20000,2018-8-13,2019-4-27
10498828,1,1,2018-10-13,2018-10-14
10498828,2,5,2018-10-13,2018-10-15
10498828,3,10,2018-10-13,2018-10-16
10498828,4,15,2018-10-13,2018-10-17
10498828,5,20,2018-10-13,2018-10-18
10498828,6,50,2018-10-13,2018-10-19
10498828,7,75,2018-10-13,2018-10-20
10498828,8,100,2018-10-13,2018-10-21
10498828,9,125,2018-10-13,2018-10-22
10498828,10,200,2018-10-13,2018-10-23
10498828,11,250,2018-10-13,2018-10-24
10498828,12,500,2018-10-13,2018-10-27
10498828,13,1000,2018-10-13,2018-10-31
