id,post,badge,reputation,learning,reciprocity,status,day,url,status_level
6862601,5.363916451,4.557300203,25,12.46959459,0.239857905,0.015873016,63,1,8
6862601,2.769086938,4.632473299,25,21.58783784,0.243814384,0.015625,64,1,9
6862601,2.856388526,2.391484174,37.5,19.91216216,0.125867588,0.015151515,66,1,10
6862601,0.903586156,2.466880999,25,29.03040541,0.129835842,0.014705882,68,1,11
6862601,0.57463448,0.780369862,35.71428571,17.41264479,0.041072098,0.013333333,75,1,12
6862601,0.663883973,0.496275233,38.46153846,18.49428274,0.026119749,0.011363636,88,1,13
6862601,0.754325905,0.57335434,38.46153846,27.61252599,0.030176544,0.00990099,101,1,14
6862601,0.845992572,0.651463282,38.46153846,36.73076923,0.034287541,0.00877193,114,1,15
6862601,0.938917598,0.730629948,38.46153846,45.84901247,0.038454208,0.007874016,127,1,16
6862601,0.348508598,0.81088338,38.46153846,54.96725572,0.042678073,0.007142857,140,1,17
6862601,0.17174017,0.300984698,41.66666667,24.00520833,0.0158413,0.005319149,188,1,18
6862601,0.28752481,0.148321056,21.64502165,10.89070568,0.007806371,0.002386635,419,1,19
6862601,0.424583434,0.248316882,19.30501931,14.78978222,0.01306931,0.001474926,678,1,20
6890912,0.123672729,0.071161049,0,0.115384615,0.003745318,1,1,0,1
6890912,0.165077594,0.106808266,2,0.173076923,0.005621488,0.333333333,3,0,2
6890912,0.330478914,0.142567013,1.666666667,0.230769231,0.007503527,0.166666667,6,0,3
6890912,0.413497782,0.285413608,2.5,0.461538462,0.015021769,0.125,8,0,4
6890912,0.1520921,0.357111721,2.5,0.576923077,0.018795354,0.1,10,0,5
6890912,0.996682622,0.131352269,2.5,0.211538462,0.006913277,0.045454545,22,0,6
6890912,1.080973809,0.860771355,12.5,1.759643582,0.045303756,0.041666667,24,1,7
6890912,1.165426784,0.93356829,12.5,2.250056395,0.049135173,0.038461538,26,1,8
6890912,0.550786098,1.00650495,12.5,2.740469208,0.052973945,0.035714286,28,1,9
6890912,1.003000985,0.475678903,15,1.586600496,0.025035732,0.03030303,33,1,10
6890912,0.3002001,0.866228124,16.66666667,3.134746973,0.045590954,0.027777778,36,1,11
6890912,0.236544058,0.259263723,17.85714286,1.162144307,0.013645459,0.02,50,1,12
6890912,0.325432947,0.20428805,17.85714286,1.071484967,0.010752003,0.012820513,78,1,13
6890912,0.416909038,0.281055727,17.85714286,1.56189778,0.014792407,0.009433962,106,1,14
6890912,0.511127454,0.360057806,17.85714286,2.052310593,0.018950411,0.007462687,134,1,15
6890912,0.608257697,0.441428256,17.85714286,2.542723406,0.023233066,0.00617284,162,1,16
6890912,0.252292215,0.525313465,17.85714286,3.033136219,0.027648077,0.005263158,190,1,17
6890912,0.216161102,0.217888731,17.85714286,1.248696868,0.011467828,0.003311258,302,1,18
6890912,1.153423109,0.186684588,17.92114695,0.991681806,0.009825505,0.00172117,581,1,19
6890912,1.360481933,0.99613814,80.64516129,7.422011008,0.052428323,0.00155521,643,1,20
6891563,0.221472181,0.071161049,0,0,0.003745318,0.02173913,46,1,1
6891563,0.265708932,0.191271429,0.142857143,0.009569378,0.010066917,0.013513514,74,1,2
6891563,0.357471185,0.229475896,0.142857143,0.01722488,0.012077679,0.009174312,109,1,3
6891563,0.45270928,0.308725114,0.142857143,0.026794258,0.01624869,0.006944444,144,1,4
6891563,2.739791758,0.390976196,0.142857143,0.036363636,0.020577695,0.005586592,179,1,5
6891563,3.387410359,2.366183791,5,0.831308476,0.124535989,0.005405405,185,1,6
6891563,3.48763815,2.925490765,5,1.616757436,0.153973198,0.005263158,190,1,7
6891563,3.588439982,3.012051129,5,2.2359447,0.158529007,0.005128205,195,1,8
6891563,1.481551712,3.099107258,5,2.855131965,0.163110908,0.005,200,1,9
6891563,2.242943117,1.279521934,5.769230769,1.717314943,0.06734326,0.004694836,213,1,10
6891563,0.58464958,1.937087237,5.555555556,3.099753293,0.10195196,0.004504505,222,1,11
6891563,0.405299512,0.504924638,5.952380952,1.283420113,0.026574981,0.003787879,264,1,12
6891563,0.527352217,0.350031397,6.024096386,1.268628767,0.018422705,0.002881844,347,1,13
6891563,0.665283251,0.455440551,6.024096386,1.887816032,0.023970555,0.002325581,430,1,14
6891563,0.82384181,0.574562808,6.024096386,2.507003296,0.030240148,0.001949318,513,1,15
6891563,4.460120065,0.711499745,6.024096386,3.12619056,0.037447355,0.001677852,596,1,16
6891563,1.362850014,3.851921874,31.25,17.16643005,0.20273273,0.001633987,612,1,17
6891563,0.978547091,1.17700683,32.78688525,5.45198669,0.061947728,0.001485884,673,1,18
6891563,1.296296517,0.845108851,45.45454545,3.894686932,0.044479413,0.001277139,783,1,19
6891563,1.832984154,1.11952881,45.87155963,4.099249287,0.058922569,0.001121076,892,1,20
6910411,0.165491339,0.071428571,0,0,0.003759398,1,1,1,1
6910411,0.248353862,0.142924338,4,0,0.007522334,0.5,2,1,2
6910411,0.331294484,0.214487427,5,0,0.011288812,0.333333333,3,1,3
6910411,0.414313352,0.286117964,5,0,0.01505884,0.25,4,1,4
6910411,0.497410614,0.357816077,5,0,0.018832425,0.2,5,1,5
6910411,0.580586417,0.429581894,30,0,0.022609573,0.166666667,6,1,6
6910411,0.663840911,0.501415542,25,0,0.026390292,0.142857143,7,1,7
6910411,0.747174245,0.573317151,25,0,0.030174587,0.125,8,1,8
6910411,0.456999445,0.645286848,25,0,0.033962466,0.111111111,9,1,9
6910411,0.997569639,0.394681338,37.5,0,0.020772702,0.090909091,11,1,10
6910411,0.3330426,0.861537416,50,0,0.045344075,0.083333333,12,1,11
6910411,0.250490766,0.2876277,62.5,0,0.0151383,0.0625,16,1,12
6910411,0.370890545,0.216332934,62.5,0,0.011385944,0.041666667,24,1,13
6910411,0.456079316,0.320314562,71.42857143,0,0.016858661,0.032258065,31,1,14
6910411,0.541849296,0.393886682,71.42857143,0,0.020730878,0.026315789,38,1,15
6910411,0.628208472,0.467960756,71.42857143,0,0.024629513,0.022222222,45,1,16
6910411,0.21629356,0.54254368,71.42857143,0,0.028554931,0.019230769,52,1,17
6910411,0.176496974,0.186798984,58.82352941,0,0.009831525,0.011627907,86,1,18
6910411,0.222529711,0.152429205,58.82352941,0,0.00802259,0.005847953,171,1,19
6910411,0.332900979,0.19218475,41.32231405,0.108280255,0.010114987,0.003424658,292,1,20
6914864,0.110457381,0.071495767,0,0.283018868,0.003762935,1,1,0,1
6914864,0.165940297,0.095395011,1.333333333,0.377358491,0.00502079,0.25,4,0,2
6914864,0.249352619,0.143312075,1.25,0.566037736,0.007542741,0.125,8,0,3
6914864,0.333082401,0.21534999,1.25,0.849056604,0.01133421,0.083333333,12,0,4
6914864,0.154172276,0.287662073,1.25,1.132075472,0.015140109,0.0625,16,0,5
6914864,0.280887996,0.133148784,1.578947368,0.521350546,0.007007831,0.028571429,35,0,6
6914864,0.350203178,0.242585088,1.666666667,0.943396226,0.012767636,0.02,50,0,7
6914864,0.438467972,0.302448199,1.5625,1.019353845,0.015918326,0.015151515,66,1,8
6914864,0.242214982,0.378676885,1.5625,1.154273727,0.019930362,0.012195122,82,1,9
6914864,0.453533427,0.209185666,1.630434783,0.536406396,0.011009772,0.0078125,128,1,10
6914864,0.237940495,0.39168796,1.612903226,0.930877761,0.020615156,0.006289308,159,1,11
6914864,0.229624704,0.205494064,2.5,0.340688383,0.010815477,0.003861004,259,1,12
6914864,0.374839225,0.198312244,2.525252525,0.224181116,0.010437487,0.002188184,457,1,13
6914864,8.462149225,0.323724785,2.525252525,0.276297393,0.017038147,0.001526718,655,1,14
6914864,8.682700604,7.308219785,55.55555556,7.9029361,0.384643147,0.001506024,664,1,15
6914864,8.908341629,7.498695976,55.55555556,9.727329554,0.394668209,0.001485884,673,1,16
6914864,2.58906156,7.693567771,55.55555556,11.55172301,0.40492462,0.001466276,682,1,17
6914864,1.411866688,2.236007711,58.82352941,4.882202484,0.117684616,0.001396648,716,1,18
6914864,1.736589935,1.219339412,65.78947368,4.897888768,0.064175759,0.001262626,792,1,19
6914864,2.187871986,1.499782216,65.78947368,7.611634319,0.078935906,0.001152074,868,1,20
6936103,0.166273065,0.071765817,0,0,0.003777148,1,1,1,1
6936103,0.249527559,0.143599465,4,0,0.007557867,0.5,2,1,2
6936103,0.332860892,0.215501074,5,0,0.011342162,0.333333333,3,1,3
6936103,0.416273214,0.28747077,5,0,0.015130041,0.25,4,1,4
6936103,0.187559765,0.359508685,5,0,0.01892151,0.2,5,1,5
6936103,0.271369289,0.161983433,7.5,0,0.008525444,0.111111111,9,1,6
6936103,0.355499308,0.234364386,6.25,0,0.012334968,0.076923077,13,1,7
6936103,0.439952283,0.307022129,6.25,0,0.016159059,0.058823529,17,1,8
6936103,0.260759333,0.37995879,6.25,0,0.019997831,0.047619048,21,1,9
6936103,0.458116446,0.225201242,7.5,0,0.011852697,0.032258065,31,1,10
6936103,0.353424603,0.395646021,7.142857143,0,0.020823475,0.026315789,38,1,11
6936103,0.263927366,0.305230339,20.83333333,0,0.016064755,0.02,50,1,12
6936103,0.353267468,0.227937271,20.83333333,0,0.011996698,0.013513514,74,1,13
6936103,0.460198203,0.305094631,20.83333333,0,0.016057612,0.010204082,98,1,14
6936103,0.554014834,0.397443902,21.73913043,0,0.0209181,0.008264463,121,1,15
6936103,0.650189697,0.478467356,21.73913043,0,0.025182492,0.006944444,144,1,16
6936103,0.303508997,0.561527466,21.73913043,0,0.029554077,0.005988024,167,1,17
6936103,0.240119705,0.262121406,27.39726027,0,0.013795863,0.004166667,240,1,18
6936103,0.419366422,0.207376109,29.94011976,0,0.010914532,0.002457002,407,1,19
6936103,0.627062624,0.362180092,35.46099291,0,0.01906211,0.001824818,548,1,20
7015400,0.291741404,0.072174739,0,0,0.00379867,0.017857143,56,0,1
7015400,0.321730189,0.251958485,0.173913043,0,0.013260973,0.012658228,79,0,2
7015400,0.414851882,0.277857891,0.172413793,0,0.0146241,0.009259259,108,0,3
7015400,6.111422163,0.358281171,0.172413793,0,0.018856904,0.00729927,137,0,4
7015400,1.842400706,5.278046413,2.5,2.816666667,0.277791916,0.007194245,139,1,5
7015400,2.246490643,1.591164246,4.285714286,3.621428571,0.083745487,0.006849315,146,1,6
7015400,2.344159899,1.94015101,4.166666667,7.041666667,0.102113211,0.006578947,152,1,7
7015400,2.442483922,2.024501731,4.166666667,9.858333333,0.106552723,0.006329114,158,1,8
7015400,0.961040775,2.109417932,4.166666667,12.675,0.111021996,0.006097561,164,1,9
7015400,1.586162266,0.829989761,4.411764706,7.290196078,0.043683672,0.005524862,181,1,10
7015400,0.425313865,1.369867411,4.545454545,14.08333333,0.072098285,0.005208333,192,1,11
7015400,0.631021955,0.367316519,4.62962963,5.685493827,0.019332448,0.004065041,246,1,12
7015400,0.746356162,0.544973507,11.36363636,8.489318182,0.028682816,0.003448276,290,1,13
7015400,0.886105494,0.644580322,11.36363636,10.00098485,0.03392528,0.002994012,334,1,14
7015400,3.940431139,0.765272927,11.62790698,11.74523256,0.040277522,0.00265252,377,1,15
7015400,4.072563271,3.40309962,50,52.87415753,0.179110506,0.002583979,387,1,16
7015400,1.265413917,3.517213734,50,55.24381507,0.185116512,0.002518892,397,1,17
7015400,0.648101051,1.092857473,55.55555556,17.71516172,0.057518814,0.002309469,433,1,18
7015400,0.711169461,0.559723635,55.55555556,9.455722222,0.029459139,0.001912046,523,1,19
7015400,0.647894081,0.614191807,46.72897196,9.280593033,0.032325885,0.001587302,630,1,20
7031230,0.167858884,0.072449952,0,12.01818182,0.003813155,1,1,1,1
7031230,0.25190855,0.144969036,4,24.03636364,0.007629949,0.5,2,1,2
7031230,0.336038569,0.217557384,5,36.05454545,0.011450389,0.333333333,3,1,3
7031230,0.420249095,0.290215128,5,48.07272727,0.01527448,0.25,4,1,4
7031230,0.504540283,0.3629424,5,60.09090909,0.019102232,0.2,5,1,5
7031230,0.588912287,0.435739335,30,72.10909091,0.022933649,0.166666667,6,1,6
7031230,0.673365262,0.508606066,25,84.12727273,0.02676874,0.142857143,7,1,7
7031230,0.757899364,0.581542726,25,96.14545455,0.030607512,0.125,8,1,8
7031230,0.463565066,0.654549451,25,108.1636364,0.034449971,0.111111111,9,1,9
7031230,0.548343487,0.400351648,37.5,66.1,0.021071139,0.090909091,11,1,10
7031230,0.267723247,0.473569375,25,78.11818182,0.024924704,0.076923077,13,1,11
7031230,0.246070841,0.231215532,41.66666667,38.05757576,0.012169239,0.052631579,19,1,12
7031230,0.332345351,0.212515727,50,34.85272727,0.011185038,0.034482759,29,1,13
7031230,0.419474064,0.287025531,50,46.87090909,0.015106607,0.025641026,39,1,14
7031230,0.321041147,0.362273055,50,58.88909091,0.019067003,0.020408163,49,1,15
7031230,0.410654181,0.277262809,27.77777778,36.98801848,0.014592779,0.014925373,67,1,16
7031230,0.198413485,0.354655884,27.77777778,41.25987535,0.018666099,0.011764706,85,1,17
7031230,0.159993078,0.171357101,28.98550725,15.03530261,0.009018795,0.006493506,154,1,18
7031230,0.260387229,0.13817584,22.52252252,7.599416686,0.007272413,0.002659574,376,1,19
7031230,0.745155061,0.22487988,18.24817518,9.316053621,0.011835783,0.001538462,650,1,20
7050130,0.168340545,0.072657744,0,0.22,0.003824092,1,1,0,1
7050130,0.252631733,0.145385017,4,0.44,0.007651843,0.5,2,0,2
7050130,0.337003737,0.218181951,5,0.66,0.011483261,0.333333333,3,0,3
7050130,0.421456712,0.291048682,5,0.88,0.015318352,0.25,4,0,4
7050130,0.295262458,0.363985342,5,1.1,0.019157123,0.2,5,0,5
7050130,0.379959282,0.254999395,15,0.77,0.013421021,0.142857143,7,0,6
7050130,0.464819455,0.328146652,12.5,0.99,0.017270876,0.111111111,9,0,7
7050130,0.54984361,0.401434984,12.5,1.21,0.021128157,0.090909091,11,0,8
7050130,0.360110576,0.474864936,12.5,1.43,0.024992891,0.076923077,13,0,9
7050130,0.565667356,0.311004588,18.75,0.935,0.016368663,0.058823529,17,0,10
7050130,0.216308601,0.488530899,16.66666667,1.466666667,0.025712153,0.05,20,0,11
7050130,0.220776006,0.186811974,19.23076923,0.558461538,0.009832209,0.03030303,33,0,12
7050130,0.309485683,0.190670187,23.80952381,0.615764537,0.010035273,0.018518519,54,0,13
7050130,0.400113901,0.26728309,23.80952381,0.885814788,0.014067531,0.013333333,75,0,14
7050130,0.512751175,0.345552915,23.80952381,1.155865039,0.018186996,0.010416667,96,0,15
7050130,0.607374831,0.442830561,25,1.483708543,0.023306872,0.00862069,116,0,16
7050130,0.248547005,0.524550991,25,1.753758794,0.027607947,0.007352941,136,0,17
7050130,0.212926034,0.214654231,25,0.70848995,0.011297591,0.00462963,216,0,18
7050130,0.350722948,0.183890666,26.88172043,0.541511857,0.009678456,0.002487562,402,0,19
7050130,0.458732431,0.302897092,27.02702703,0.781223946,0.015941952,0.001703578,587,0,20
7053190,0.118056214,0.072727273,0,0.06122449,0.003827751,0.5,2,0,1
7053190,0.169104287,0.10195764,0.8,0.085714286,0.005366192,0.142857143,7,0,2
7053190,0.254458313,0.146044612,0.714285714,0.12244898,0.007686559,0.071428571,14,0,3
7053190,0.382805531,0.219759452,0.714285714,0.183673469,0.011566287,0.047619048,21,0,4
7053190,0.190845516,0.330604777,0.833333333,0.275510204,0.017400251,0.037037037,27,0,5
7053190,0.321609045,0.164821128,1.363636364,0.102280968,0.008674796,0.020408163,49,1,6
7053190,0.411588595,0.277753266,1.388888889,0.152151893,0.014618593,0.014925373,67,1,7
7053190,0.503255262,0.355462877,1.388888889,0.179293714,0.018708572,0.011764706,85,1,8
7053190,0.26433514,0.434629544,1.388888889,0.206435535,0.022875239,0.009708738,103,1,9
7053190,0.499266553,0.228289439,1.41509434,0.097252003,0.012015234,0.006410256,156,1,10
7053190,1.267999788,0.431184751,1.428571429,0.17440914,0.022693934,0.005235602,191,1,11
7053190,0.738886664,1.095090726,16.66666667,0.431704063,0.057636354,0.004854369,206,1,12
7053190,0.847662931,0.638129391,16.66666667,0.240601434,0.033585757,0.004237288,236,1,13
7053190,0.960628271,0.732072531,16.66666667,0.265350836,0.038530133,0.003759398,266,1,14
7053190,1.270243912,0.829633507,16.66666667,0.290100239,0.043664921,0.003378378,296,1,15
7053190,1.391790873,1.097028833,20,0.639084186,0.05773836,0.003115265,321,1,16
7053190,0.808144562,1.202001209,20,0.930048086,0.063263222,0.002890173,346,1,17
7053190,0.462908602,0.697943031,39.21568627,4.018658179,0.036733844,0.002518892,397,1,18
7053190,0.888662422,0.399784701,39.68253968,5.189351994,0.0210413,0.001912046,523,1,19
7053190,0.905248997,0.767481183,61.72839506,10.67195366,0.040393746,0.001655629,604,1,20
7106086,0.170460088,0.07357212,0,0.230769231,0.003872217,1,1,0,1
7106086,0.170584069,0.147215531,4,0.461538462,0.007748186,0.5,2,0,2
7106086,0.426688061,0.147322605,2.5,0.461538462,0.007753821,0.25,4,0,3
7106086,0.512291174,0.368503325,5,1.153846154,0.019394912,0.2,5,0,4
7106086,0.171068328,0.442433287,5,1.384615385,0.023285962,0.166666667,6,0,5
7106086,0.291472003,0.147740829,5,0.461538462,0.007775833,0.083333333,12,0,6
7106086,0.378086176,0.251725821,5,0.784615385,0.013248727,0.058823529,17,0,7
7106086,0.465128708,0.32652897,5,1.015384615,0.017185735,0.045454545,22,0,8
7106086,0.668886035,0.401702066,5,1.246153846,0.021142214,0.037037037,27,0,9
7106086,0.979672398,0.577674303,18.75,3.396708961,0.030403911,0.032258065,31,1,10
7106086,0.298017888,0.846080707,16.66666667,6.367961935,0.044530564,0.029411765,34,1,11
7106086,0.243867895,0.257379085,17.85714286,3.203579925,0.013546268,0.020833333,48,1,12
7106086,0.335725933,0.210613182,18.51851852,3.50013217,0.011084904,0.013333333,75,1,13
7106086,0.430247952,0.289945124,18.51851852,5.339148824,0.01526027,0.009803922,102,1,14
7106086,0.544141083,0.371577777,18.51851852,7.178165477,0.019556725,0.007751938,129,1,15
7106086,0.644368873,0.469940026,19.23076923,9.293265418,0.024733686,0.006451613,155,1,16
7106086,0.281516073,0.556500391,19.23076923,11.13228207,0.029289494,0.005524862,181,1,17
7106086,0.267309335,0.243127518,21.27659574,4.989147592,0.012796185,0.003636364,275,1,18
7106086,0.409391648,0.230858062,28.57142857,5.239554285,0.012150424,0.002222222,450,1,19
7106086,0.46106197,0.353565514,27.62430939,7.436086581,0.018608711,0.001584786,631,1,20
7108653,0.127989684,0.073643411,0,0,0.003875969,1,1,1,1
7108653,0.213509606,0.110536545,2,0,0.005817713,0.333333333,3,1,2
7108653,0.299196072,0.18439466,2.5,0,0.009704982,0.2,5,1,3
7108653,0.38504973,0.258396607,2.5,0,0.013599821,0.142857143,7,1,4
7108653,0.196035714,0.332542949,2.5,0,0.01750226,0.111111111,9,1,5
7108653,0.315322506,0.169303571,4.285714286,0,0.008910714,0.0625,16,1,6
7108653,0.402451219,0.272323983,4.166666667,0,0.014332841,0.045454545,22,1,7
7108653,0.490100622,0.347571507,4.166666667,0,0.018293237,0.035714286,28,1,8
7108653,0.4149101,0.423268719,4.166666667,0,0.022277301,0.029411765,34,1,9
7108653,0.711343917,0.35833145,8.333333333,0.016129032,0.01885955,0.023255814,43,1,10
7108653,0.231790655,0.614342474,8.333333333,0.040322581,0.032333814,0.020408163,49,1,11
7108653,0.210199634,0.200182839,8.333333333,0.024193548,0.010535939,0.012658228,79,1,12
7108653,0.308633639,0.181536048,8.474576271,0.028430837,0.009554529,0.007246377,138,1,13
7108653,0.560623839,0.266547233,8.474576271,0.044559869,0.014028802,0.005076142,197,1,14
7108653,0.671315663,0.484175133,12.5,0.089435484,0.025482902,0.004219409,237,1,15
7108653,1.608368875,0.579772618,12.5,0.113145161,0.030514348,0.003610108,277,1,16
7108653,0.532983553,1.389045846,27.77777778,0.450367535,0.073107676,0.003389831,295,1,17
7108653,0.398425809,0.460303977,28.57142857,0.314742638,0.024226525,0.002739726,365,1,18
7108653,0.562583017,0.344095017,35.71428571,0.586465731,0.018110264,0.001980198,505,1,19
7108653,0.900218303,0.485867151,35.46099291,1.291533546,0.025571955,0.001547988,646,1,20
7128934,1.456606327,0.073929961,0,0,0.003891051,0.0625,16,0,1
7128934,1.543648859,1.257978192,4,5.552763819,0.066209379,0.058823529,17,1,2
7128934,1.630777572,1.333151288,5,11.10552764,0.070165857,0.055555556,18,1,3
7128934,1.717992637,1.408398812,5,16.65829146,0.074126253,0.052631579,19,1,4
7128934,1.805294224,1.483720913,5,22.21105528,0.078090574,0.05,20,1,5
7128934,1.892682506,1.559117739,30,27.7638191,0.082058828,0.047619048,21,1,6
7128934,1.980157655,1.634589437,25,33.31658291,0.086031023,0.045454545,22,1,7
7128934,2.067719844,1.710136157,25,38.86934673,0.090007166,0.043478261,23,1,8
7128934,0.77688935,1.785758047,25,44.42211055,0.093987266,0.041666667,24,1,9
7128934,1.253246114,0.670949894,25,20.360134,0.035313152,0.037037037,27,1,10
7128934,0.446158406,1.082348916,25,36.09296482,0.056965732,0.034482759,29,1,11
7128934,0.311788881,0.385318624,35.71428571,15.86503948,0.020279928,0.027777778,36,1,12
7128934,0.401768431,0.269272215,35.71428571,13.48528356,0.014172222,0.02,50,1,13
7128934,0.493054738,0.346981826,35.71428571,19.03804738,0.018262201,0.015625,64,1,14
7128934,0.585686317,0.425820001,35.71428571,24.5908112,0.022411579,0.012820513,78,1,15
7128934,0.724756204,0.505820001,35.71428571,30.14357502,0.026622105,0.010869565,92,1,16
7128934,0.27653033,0.625925813,38.46153846,38.01507538,0.032943464,0.00952381,105,1,17
7128934,0.231756724,0.238821648,38.46153846,15.05653266,0.01256956,0.006369427,157,1,18
7128934,0.339262228,0.200153534,45.45454545,11.77984172,0.010534397,0.003745318,267,1,19
7128934,0.215592394,0.292999197,43.85964912,14.42471887,0.01542101,0.002624672,381,1,20
7132550,0.111895949,0.074001947,0,0,0.003894839,0.166666667,6,0,1
7132550,0.407614801,0.096637411,0.2,0,0.00508618,0.038461538,26,0,2
7132550,0.496145988,0.352030964,0.714285714,0.064171123,0.018527945,0.03030303,33,0,3
7132550,0.585305056,0.428489717,0.714285714,0.128342246,0.02255209,0.025,40,0,4
7132550,0.18972605,0.50549073,0.714285714,0.192513369,0.026604775,0.021276596,47,0,5
7132550,0.322504015,0.163854316,0.731707317,0.097039259,0.008623911,0.011363636,88,0,6
7132550,0.429514433,0.278526195,0.735294118,0.181189053,0.014659273,0.008196721,122,0,7
7132550,0.530431864,0.370944283,0.757575758,0.250850754,0.019523383,0.006451613,155,0,8
7132550,1.855311923,0.458100247,0.757575758,0.315021877,0.024110539,0.005319149,188,0,9
7132550,2.756597594,1.602314842,7.5,1.511458387,0.08433236,0.005050505,198,1,10
7132550,0.710061685,2.380697922,7.142857143,2.631112463,0.125299891,0.004878049,205,1,11
7132550,0.616325159,0.613235091,7.8125,1.047442046,0.032275531,0.004219409,237,1,12
7132550,0.734445964,0.532280819,11.11111111,3.419070404,0.02801478,0.003546099,282,1,13
7132550,0.86016025,0.634294242,11.11111111,6.093293132,0.033383907,0.003058104,327,1,14
7132550,1.817273373,0.74286567,11.11111111,8.767515859,0.039098193,0.002688172,372,1,15
7132550,1.956513879,1.569463367,21.73913043,19.29685943,0.082603335,0.002531646,395,1,16
7132550,0.633627649,1.689716532,21.73913043,21.43988348,0.088932449,0.002392344,418,1,17
7132550,0.57503043,0.547223878,21.73913043,7.502994922,0.028801257,0.001960784,510,1,18
7132550,0.695949277,0.49661719,34.72222222,8.258872636,0.026137747,0.001529052,654,1,19
7132550,1.125856249,0.601047103,27.77777778,8.709312843,0.031634058,0.001199041,834,1,20
7207392,0.261300129,0.075173096,0,0,0.003956479,0.5,2,0,1
7207392,0.348601716,0.225668293,4,0.910179641,0.011877279,0.333333333,3,0,2
7207392,0.435989998,0.301065118,5,1.820359281,0.015845533,0.25,4,0,3
7207392,0.523465147,0.376536816,5,2.730538922,0.019817727,0.2,5,0,4
7207392,0.611027336,0.452083536,5,3.640718563,0.02379387,0.166666667,6,0,5
7207392,0.698676739,0.527705427,30,4.550898204,0.02777397,0.142857143,7,0,6
7207392,0.786413528,0.603402638,25,5.461077844,0.031758034,0.125,8,0,7
7207392,0.87423788,0.67917532,25,6.371257485,0.035746069,0.111111111,9,0,8
7207392,0.525031028,0.755023623,25,7.281437126,0.039738085,0.1,10,0,9
7207392,0.613119116,0.453435888,37.5,4.550898204,0.023865047,0.083333333,12,0,10
7207392,0.292637833,0.529511964,25,5.461077844,0.027869051,0.071428571,14,0,11
7207392,0.248419829,0.252732674,41.66666667,2.730538922,0.01330172,0.05,20,0,12
7207392,0.338215747,0.214544398,45.45454545,2.399564507,0.01129181,0.032258065,31,0,13
7207392,0.429031021,0.292095418,45.45454545,3.309744148,0.015373443,0.023809524,42,0,14
7207392,0.520889058,0.370526791,45.45454545,4.219923789,0.01950141,0.018867925,53,0,15
7207392,0.665902991,0.449858732,45.45454545,5.13010343,0.023676775,0.015625,64,0,16
7207392,0.260392503,0.575098037,50,6.553293413,0.030268318,0.013513514,74,0,17
7207392,0.138791122,0.224884435,50,2.548502994,0.011836023,0.00877193,114,0,18
7207392,0.637715454,0.11986506,19.53125,0.729203132,0.006308687,0.002702703,370,0,19
7207392,0.792101419,0.550754256,70.42253521,4.152486764,0.028987066,0.002267574,441,0,20
7252182,0.176088088,0.076,0,1.2,0.004,1,1,1,1
7252182,0.264264441,0.152076076,4,2.4,0.008004004,0.5,2,1,2
7252182,0.352529235,0.228228381,5,3.6,0.01201202,0.333333333,3,1,3
7252182,0.440882649,0.304457067,5,4.8,0.016024056,0.25,4,1,4
7252182,0.52932486,0.380762288,5,6,0.02004012,0.2,5,1,5
7252182,0.617856047,0.457144197,30,6,0.024060221,0.166666667,6,1,6
7252182,0.706476389,0.53360295,25,6,0.028084366,0.142857143,7,1,7
7252182,0.795186067,0.6101387,25,6,0.032112563,0.125,8,1,8
7252182,0.88398526,0.686751603,25,6,0.036144821,0.111111111,9,1,9
7252182,0.972874148,0.763441815,75,6,0.040181148,0.1,10,1,10
7252182,1.061852915,0.840209492,50,6,0.044221552,0.090909091,11,1,11
7252182,0.354532055,0.91705479,250,6,0.048266042,0.083333333,12,1,12
7252182,0.443962949,0.306186774,125,3.109195402,0.016115093,0.0625,16,1,13
7252182,0.533758867,0.383422547,125,4.718390805,0.020180134,0.05,20,1,14
7252182,0.623922802,0.460973567,125,6.327586207,0.024261767,0.041666667,24,1,15
7252182,0.922432048,0.53884242,125,7.936781609,0.028360127,0.035714286,28,1,16
7252182,0.321423286,0.79664586,166.6666667,12.19157088,0.041928729,0.032258065,31,1,17
7252182,0.220523337,0.277592838,166.6666667,4.657088123,0.014610149,0.023255814,43,1,18
7252182,0.315453219,0.190451973,166.6666667,3.472030651,0.010023788,0.01369863,73,1,19
7252182,0.413558012,0.272436871,166.6666667,5.081226054,0.014338783,0.009708738,103,1,20
7294900,0.11848862,0.076690212,0,0.262569832,0.004036327,1,1,1,1
7294900,0.207647688,0.102331081,1.333333333,0.35009311,0.005385846,0.25,4,1,2
7294900,0.297078582,0.179332094,1.666666667,0.612662942,0.009438531,0.142857143,7,1,3
7294900,0.386782965,0.256567866,1.666666667,0.875232775,0.013503572,0.1,10,1,4
7294900,0.162501356,0.334039834,1.666666667,1.137802607,0.017581044,0.076923077,13,1,5
7294900,0.277191927,0.14034208,1.875,0.475907821,0.007386425,0.034482759,29,1,6
7294900,0.370018931,0.239393028,1.785714286,0.806464485,0.012599633,0.023255814,43,1,7
7294900,0.492700341,0.319561804,1.785714286,1.069034318,0.016819042,0.01754386,57,1,8
7294900,0.259781764,0.425513931,1.923076923,1.413837559,0.02239547,0.014285714,70,1,9
7294900,0.489445889,0.224356978,1.923076923,0.733849019,0.011808262,0.009174312,109,1,10
7294900,1.259675839,0.422703268,1.923076923,1.363343361,0.02224754,0.007407407,135,1,11
