index,Id,status,reputation_s,dt_0,dt_s,post,badge,reptation,learning,reciprocity,url,day
1299,6890912,18,5000,2016-9-28,2017-7-27,0.10022779,0.086560364,17.85714286,1.07523122,1.142905482,1,302
1300,6890912,19,10000,2016-9-28,2018-5-2,0.216161102,0.186684588,35.84229391,2.160381935,2.299005827,1,581
1301,6890912,20,15000,2016-9-28,2018-7-3,0.180698152,0.156057495,80.64516129,5.06660486,5.787744739,1,643
1302,6890912,21,20000,2016-9-28,2018-9-3,1.360481933,1.174961669,322.5806452,19.85492843,21.9210157,1,705
1303,6891563,1,1,2016-9-28,2016-11-13,0.082397004,0.071161049,0.02173913,0,0,1,46
1304,6891563,2,5,2016-9-28,2016-12-11,0.086105675,0.074363992,0.142857143,0.014354067,0.009569378,1,74
1305,6891563,3,10,2016-9-28,2017-1-15,0.265708932,0.229475896,0.285714286,0.025837321,0.01722488,1,109
1306,6891563,4,15,2016-9-28,2017-2-19,0.091762252,0.079249218,0.142857143,0.014354067,0.009569378,1,144
1307,6891563,5,20,2016-9-28,2017-3-26,0.45270928,0.390976196,0.571428571,0.054545455,0.036363636,1,179
1308,6891563,6,50,2016-9-28,2017-4-1,0.098987627,0.085489314,5,0.965647256,0.699832426,1,185
1309,6891563,7,75,2016-9-28,2017-4-6,3.387410359,2.925490765,15,2.506242145,1.794176791,1,190
1310,6891563,8,100,2016-9-28,2017-4-11,0.10022779,0.086560364,5,0.965647256,0.699832426,1,195
1311,6891563,9,125,2016-9-28,2017-4-16,3.588439982,3.099107258,25,4.437536657,3.193841642,1,200
1312,6891563,10,200,2016-9-28,2017-4-29,0.101382488,0.087557604,5.769230769,0.965647256,0.699832426,1,213
1313,6891563,11,250,2016-9-28,2017-5-8,2.242943117,1.937087237,27.77777778,4.825769213,3.485057953,1,222
1314,6891563,12,500,2016-9-28,2017-6-19,0.104018913,0.089834515,5.952380952,0.965647256,0.699832426,1,264
1315,6891563,13,1000,2016-9-28,2017-9-10,0.405299512,0.350031397,12.04819277,1.977564216,1.431862347,1,347
1316,6891563,14,1500,2016-9-28,2017-12-2,0.122052705,0.105409154,6.024096386,0.965647256,0.699832426,1,430
1317,6891563,15,2000,2016-9-28,2018-2-23,0.665283251,0.574562808,24.09638554,3.908858728,2.831527198,1,513
1318,6891563,16,2500,2016-9-28,2018-5-17,0.158558559,0.136936937,6.024096386,0.965647256,0.699832426,1,596
1319,6891563,17,3000,2016-9-28,2018-6-2,4.460120065,3.851921874,187.5,29.86442575,19.51242019,1,612
1320,6891563,18,5000,2016-9-28,2018-8-2,0.192982456,0.166666667,32.78688525,4.577925957,1.193492141,1,673
1321,6891563,19,10000,2016-9-28,2018-11-20,0.978547091,0.845108851,90.90909091,12.28684653,4.516530367,1,783
1322,6891563,20,15000,2016-9-28,2019-3-9,0.30877193,0.266666667,45.87155963,2.955683328,0.177107045,1,892
1323,6891563,21,20000,2016-9-28,2019-6-23,1.832984154,1.583031769,188.6792453,18.34254835,4.9706588,1,998
1324,6910411,1,1,2016-10-2,2016-10-3,0.082706767,0.071428571,1,17.55714286,0,1,1
1325,6910411,2,5,2016-10-2,2016-10-4,0.082784572,0.071495767,4,17.55714286,0,1,2
1326,6910411,3,10,2016-10-2,2016-10-5,0.248353862,0.214487427,10,52.67142857,0,1,3
1327,6910411,4,15,2016-10-2,2016-10-6,0.082940622,0.071630537,5,17.55714286,0,1,4
1328,6910411,5,20,2016-10-2,2016-10-7,0.414313352,0.357816077,20,87.78571429,0,1,5
1329,6910411,6,50,2016-10-2,2016-10-8,0.083097262,0.071765817,30,17.55714286,0,1,6
1330,6910411,7,75,2016-10-2,2016-10-9,0.580586417,0.501415542,75,122.9,0,1,7
1331,6910411,8,100,2016-10-2,2016-10-10,0.083254494,0.071901608,25,17.55714286,0,1,8
1332,6910411,9,125,2016-10-2,2016-10-11,0.747174245,0.645286848,125,158.0142857,0,1,9
1333,6910411,10,200,2016-10-2,2016-10-13,0.083412322,0.072037915,37.5,17.55714286,0,1,11
1334,6910411,11,250,2016-10-2,2016-10-14,0.997569639,0.861537416,250,210.6857143,0,1,12
1335,6910411,12,500,2016-10-2,2016-10-18,0.08365019,0.072243346,62.5,17.55714286,0,1,16
1336,6910411,13,1000,2016-10-2,2016-10-26,0.250490766,0.216332934,125,52.67142857,0,1,24
1337,6910411,14,1500,2016-10-2,2016-11-2,0.084615385,0.073076923,71.42857143,17.55714286,0,1,31
1338,6910411,15,2000,2016-10-2,2016-11-9,0.456079316,0.393886682,285.7142857,95.31020408,0,1,38
1339,6910411,16,2500,2016-10-2,2016-11-16,0.085769981,0.074074074,71.42857143,17.55714286,0,1,45
1340,6910411,17,3000,2016-10-2,2016-11-23,0.628208472,0.54254368,428.5714286,130.4244898,0,1,52
1341,6910411,18,5000,2016-10-2,2016-12-27,0.086956522,0.075098814,58.82352941,19.51773151,0,1,86
1342,6910411,19,10000,2016-10-2,2017-3-22,0.176496974,0.152429205,117.6470588,38.06566446,0,1,171
1343,6910411,20,15000,2016-10-2,2017-7-21,0.098544233,0.085106383,41.32231405,14.13005428,0.305732484,1,292
1344,6910411,21,20000,2016-10-2,2017-11-21,0.332900979,0.287505391,162.601626,55.35382239,2.714342949,1,415
1345,6914864,1,1,2016-10-3,2016-10-4,0.082784572,0.071495767,1,0.075471698,0.283018868,0,1
1346,6914864,2,5,2016-10-3,2016-10-7,0.082862524,0.071563089,1.333333333,0.075471698,0.283018868,0,4
1347,6914864,3,10,2016-10-3,2016-10-11,0.165940297,0.143312075,2.5,0.150943396,0.566037736,0,8
1348,6914864,4,15,2016-10-3,2016-10-15,0.083412322,0.072037915,1.25,0.075471698,0.283018868,0,12
1349,6914864,5,20,2016-10-3,2016-10-19,0.333082401,0.287662073,5,0.301886792,1.132075472,0,16
1350,6914864,6,50,2016-10-3,2016-11-7,0.084049666,0.072588348,1.578947368,0.075471698,0.283018868,0,35
1351,6914864,7,75,2016-10-3,2016-11-22,0.280887996,0.242585088,5,0.251572327,0.943396226,0,50
1352,6914864,8,100,2016-10-3,2016-12-8,0.086870681,0.075024679,1.5625,0.076514649,0.170095762,1,66
1353,6914864,9,125,2016-10-3,2016-12-24,0.438467972,0.378676885,7.8125,0.388878354,1.224625486,1,82
1354,6914864,10,200,2016-10-3,2017-2-8,0.089704383,0.077471967,1.630434783,0.076514649,0.170095762,1,128
1355,6914864,11,250,2016-10-3,2017-3-11,0.453533427,0.39168796,8.064516129,0.390763923,1.054560691,1,159
1356,6914864,12,500,2016-10-3,2017-6-19,0.097345133,0.084070796,2.5,0.120159849,0.065386331,1,259
1357,6914864,13,1000,2016-10-3,2018-1-3,0.229624704,0.198312244,5.050505051,0.242026851,0.263517717,1,457
1358,6914864,14,1500,2016-10-3,2018-7-20,0.145214521,0.125412541,2.525252525,0.120159849,0.065386331,1,655
1359,6914864,15,2000,2016-10-3,2018-7-29,8.462149225,7.308219785,222.2222222,11.01467802,9.234977928,1,664
1360,6914864,16,2500,2016-10-3,2018-8-7,0.220551378,0.19047619,55.55555556,3.046570617,1.999088878,1,673
1361,6914864,17,3000,2016-10-3,2018-8-16,8.908341629,7.693567771,333.3333333,17.10781926,13.23315568,1,682
1362,6914864,18,5000,2016-10-3,2018-9-19,0.230971129,0.199475066,58.82352941,3.046570617,1.999088878,1,716
1363,6914864,19,10000,2016-10-3,2018-12-4,1.411866688,1.219339412,131.5789474,7.629831042,5.563109841,1,792
1364,6914864,20,15000,2016-10-3,2019-2-18,0.324723247,0.280442804,65.78947368,4.240965591,3.10169638,1,868
1365,6914864,21,20000,2016-10-3,2019-5-5,2.187871986,1.889525806,263.1578947,16.11176222,11.7665026,1,944
1366,6936103,1,1,2016-10-7,2016-10-8,0.083097262,0.071765817,1,0.421875,0,1,1
1367,6936103,2,5,2016-10-7,2016-10-9,0.083175803,0.071833648,4,0.421875,0,1,2
1368,6936103,3,10,2016-10-7,2016-10-10,0.249527559,0.215501074,10,1.265625,0,1,3
1369,6936103,4,15,2016-10-7,2016-10-11,0.083333333,0.071969697,5,0.421875,0,1,4
1370,6936103,5,20,2016-10-7,2016-10-12,0.416273214,0.359508685,20,2.109375,0,1,5
1371,6936103,6,50,2016-10-7,2016-10-16,0.083491461,0.072106262,7.5,0.421875,0,1,9
1372,6936103,7,75,2016-10-7,2016-10-20,0.271369289,0.234364386,18.75,1.37109375,0,1,13
1373,6936103,8,100,2016-10-7,2016-10-24,0.084130019,0.072657744,6.25,0.421875,0,1,17
1374,6936103,9,125,2016-10-7,2016-10-28,0.439952283,0.37995879,31.25,2.21484375,0,1,21
1375,6936103,10,200,2016-10-7,2016-11-7,0.08477842,0.073217726,7.5,0.421875,0,1,31
1376,6936103,11,250,2016-10-7,2016-11-14,0.458116446,0.395646021,35.71428571,2.290178571,0,1,38
1377,6936103,12,500,2016-10-7,2016-11-26,0.08619001,0.074436827,20.83333333,1.617075359,0,1,50
1378,6936103,13,1000,2016-10-7,2016-12-20,0.263927366,0.227937271,41.66666667,3.093581788,0,1,74
1379,6936103,14,1500,2016-10-7,2017-1-13,0.089340102,0.07715736,20.83333333,1.617075359,0,1,98
1380,6936103,15,2000,2016-10-7,2017-2-5,0.460198203,0.397443902,86.95652174,6.532543686,0,1,121
1381,6936103,16,2500,2016-10-7,2017-2-28,0.093816631,0.081023454,21.73913043,1.617075359,0,1,144
1382,6936103,17,3000,2016-10-7,2017-3-23,0.650189697,0.561527466,130.4347826,9.766694404,0,1,167
1383,6936103,18,5000,2016-10-7,2017-6-4,0.098654709,0.085201794,27.39726027,2.04691738,0,1,240
1384,6936103,19,10000,2016-10-7,2017-11-18,0.240119705,0.207376109,59.88023952,4.635154442,0,1,407
1385,6936103,20,15000,2016-10-7,2018-4-8,0.134969325,0.116564417,35.46099291,2.486816452,0,1,548
1386,6936103,21,20000,2016-10-7,2018-8-16,0.627062624,0.541554084,153.8461538,11.65358987,0,1,678
1387,7015400,1,1,2016-10-13,2016-12-8,0.08357075,0.072174739,0.017857143,0.017857143,0,0,56
1388,7015400,2,5,2016-10-13,2016-12-31,0.088264794,0.076228686,0.173913043,0.06185567,0,0,79
1389,7015400,3,10,2016-10-13,2017-1-29,0.321730189,0.277857891,0.344827586,0.145396374,0,0,108
1390,7015400,4,15,2016-10-13,2017-2-27,0.093121693,0.08042328,0.172413793,0.06185567,0,0,137
1391,7015400,5,20,2016-10-13,2017-3-1,6.111422163,5.278046413,10,4.093986254,3.655555556,1,139
1392,7015400,6,50,2016-10-13,2017-3-8,0.096280088,0.083150985,4.285714286,1.088831615,3.655555556,1,146
1393,7015400,7,75,2016-10-13,2017-3-14,2.246490643,1.94015101,12.5,3.723797251,9.138888889,1,152
1394,7015400,8,100,2016-10-13,2017-3-20,0.097669256,0.084350721,4.166666667,1.088831615,3.655555556,1,158
1395,7015400,9,125,2016-10-13,2017-3-26,2.442483922,2.109417932,20.83333333,5.901460481,16.45,1,164
1396,7015400,10,200,2016-10-13,2017-4-12,0.098987627,0.085489314,4.411764706,1.088831615,3.655555556,1,181
1397,7015400,11,250,2016-10-13,2017-4-23,1.586162266,1.369867411,22.72727273,5.990549828,18.27777778,1,192
1398,7015400,12,500,2016-10-13,2017-6-16,0.102206736,0.088269454,4.62962963,1.088831615,3.655555556,1,246
1399,7015400,13,1000,2016-10-13,2017-7-30,0.631021955,0.544973507,22.72727273,4.323972242,11.64724599,1,290
1400,7015400,14,1500,2016-10-13,2017-9-12,0.115334207,0.099606815,11.36363636,1.490041439,2.591437908,1,334
1401,7015400,15,2000,2016-10-13,2017-10-25,0.886105494,0.765272927,46.51162791,7.439264741,17.16125399,1,377
1402,7015400,16,2500,2016-10-13,2017-11-4,0.130177515,0.112426036,50,7.429733407,7.959205838,1,387
1403,7015400,17,3000,2016-10-13,2017-11-14,4.072563271,3.517213734,300,46.8483052,89.71180383,1,397
1404,7015400,18,5000,2016-10-13,2017-12-20,0.134146341,0.115853659,55.55555556,7.429733407,7.959205838,1,433
1405,7015400,19,10000,2016-10-13,2018-3-20,0.648101051,0.559723635,111.1111111,15.60699401,21.11086638,1,523
1406,7015400,20,15000,2016-10-13,2018-7-5,0.166037736,0.143396226,46.72897196,6.020427507,5.824375916,1,630
1407,7015400,21,20000,2016-10-13,2018-12-25,0.647894081,0.559544888,115.6069364,17.89462389,17.40963168,1,803
1408,7031230,1,1,2016-10-17,2016-10-18,0.083889418,0.072449952,1,2.490909091,12.67272727,1,1
1409,7031230,2,5,2016-10-17,2016-10-19,0.083969466,0.072519084,4,2.490909091,12.67272727,1,2
1410,7031230,3,10,2016-10-17,2016-10-20,0.25190855,0.217557384,10,7.472727273,38.01818182,1,3
1411,7031230,4,15,2016-10-17,2016-10-21,0.084130019,0.072657744,5,2.490909091,12.67272727,1,4
1412,7031230,5,20,2016-10-17,2016-10-22,0.420249095,0.3629424,20,12.45454545,63.36363636,1,5
1413,7031230,6,50,2016-10-17,2016-10-23,0.084291188,0.072796935,30,2.490909091,12.67272727,1,6
1414,7031230,7,75,2016-10-17,2016-10-24,0.588912287,0.508606066,75,17.43636364,88.70909091,1,7
1415,7031230,8,100,2016-10-17,2016-10-25,0.084452975,0.07293666,25,2.490909091,12.67272727,1,8
1416,7031230,9,125,2016-10-17,2016-10-26,0.757899364,0.654549451,125,22.41818182,114.0545455,1,9
1417,7031230,10,200,2016-10-17,2016-10-28,0.084615385,0.073076923,37.5,2.490909091,12.67272727,1,11
1418,7031230,11,250,2016-10-17,2016-10-30,0.548343487,0.473569375,125,16.19090909,82.37272727,1,13
1419,7031230,12,500,2016-10-17,2016-11-5,0.084942085,0.073359073,41.66666667,2.490909091,12.67272727,1,19
1420,7031230,13,1000,2016-10-17,2016-11-15,0.246070841,0.212515727,100,7.223636364,36.75090909,1,29
1421,7031230,14,1500,2016-10-17,2016-11-25,0.08627451,0.074509804,50,2.490909091,12.67272727,1,39
1422,7031230,15,2000,2016-10-17,2016-12-5,0.419474064,0.362273055,200,12.20545455,62.09636364,1,49
1423,7031230,16,2500,2016-10-17,2016-12-23,0.088,0.076,27.77777778,2.552901354,5.447001934,1,67
1424,7031230,17,3000,2016-10-17,2017-1-10,0.410654181,0.354655884,166.6666667,11.88661079,45.39198367,1,85
1425,7031230,18,5000,2016-10-17,2017-3-20,0.091286307,0.078838174,28.98550725,2.552901354,5.447001934,1,154
1426,7031230,19,10000,2016-10-17,2017-10-28,0.159993078,0.13817584,45.04504505,3.750182257,8.641829924,1,376
1427,7031230,20,15000,2016-10-17,2018-7-29,0.130757801,0.112927192,18.24817518,1.663829672,3.410758951,1,650
1428,7031230,21,20000,2016-10-17,2018-12-12,0.745155061,0.643543007,147.0588235,11.96910629,25.47158808,1,786
1429,7050130,1,1,2016-10-20,2016-10-21,0.084130019,0.072657744,1,0.24,0.32,0,1
1430,7050130,2,5,2016-10-20,2016-10-22,0.084210526,0.072727273,4,0.24,0.32,0,2
1431,7050130,3,10,2016-10-20,2016-10-23,0.252631733,0.218181951,10,0.72,0.96,0,3
1432,7050130,4,15,2016-10-20,2016-10-24,0.084372004,0.072866731,5,0.24,0.32,0,4
1433,7050130,5,20,2016-10-20,2016-10-25,0.421456712,0.363985342,20,1.2,1.6,0,5
1434,7050130,6,50,2016-10-20,2016-10-27,0.084534102,0.073006724,15,0.24,0.32,0,7
1435,7050130,7,75,2016-10-20,2016-10-29,0.379959282,0.328146652,37.5,1.08,1.44,0,9
1436,7050130,8,100,2016-10-20,2016-10-31,0.084860174,0.073288332,12.5,0.24,0.32,0,11
1437,7050130,9,125,2016-10-20,2016-11-2,0.54984361,0.474864936,62.5,1.56,2.08,0,13
1438,7050130,10,200,2016-10-20,2016-11-6,0.085188771,0.07357212,18.75,0.24,0.32,0,17
1439,7050130,11,250,2016-10-20,2016-11-9,0.565667356,0.488530899,83.33333333,1.6,2.133333333,0,20
1440,7050130,12,500,2016-10-20,2016-11-22,0.085769981,0.074074074,19.23076923,0.24,0.32,0,33
1441,7050130,13,1000,2016-10-20,2016-12-13,0.220776006,0.190670187,47.61904762,1.377544867,1.168384781,0,54
1442,7050130,14,1500,2016-10-20,2017-1-3,0.088709677,0.076612903,23.80952381,1.00040201,0.665527638,0,75
1443,7050130,15,2000,2016-10-20,2017-1-24,0.400113901,0.345552915,95.23809524,3.378348887,2.499440057,0,96
1444,7050130,16,2500,2016-10-20,2017-2-13,0.092631579,0.08,25,1.00040201,0.665527638,0,116
1445,7050130,17,3000,2016-10-20,2017-3-5,0.607374831,0.524550991,150,5.548070352,3.955467337,0,136
1446,7050130,18,5000,2016-10-20,2017-5-24,0.096703297,0.083516484,25,1.00040201,0.665527638,0,216
1447,7050130,19,10000,2016-10-20,2017-11-26,0.212926034,0.183890666,53.76344086,1.97324508,1.474700068,0,402
1448,7050130,20,15000,2016-10-20,2018-5-30,0.136645963,0.118012422,27.02702703,0.946397941,0.763132553,0,587
1449,7050130,21,20000,2016-10-20,2019-1-28,0.458732431,0.396178008,82.30452675,3.394089473,2.534090705,0,830
1450,7053190,1,1,2016-10-21,2016-10-23,0.084210526,0.072727273,0.5,0.142857143,0.06122449,0,2
1451,7053190,2,5,2016-10-21,2016-10-28,0.084372004,0.072866731,0.8,0.142857143,0.06122449,0,7
1452,7053190,3,10,2016-10-21,2016-11-4,0.169104287,0.146044612,1.428571429,0.285714286,0.12244898,0,14
1453,7053190,4,15,2016-10-21,2016-11-11,0.085354025,0.07371484,0.714285714,0.142857143,0.06122449,0,21
1454,7053190,5,20,2016-10-21,2016-11-17,0.382805531,0.330604777,3.333333333,0.642857143,0.275510204,0,27
1455,7053190,6,50,2016-10-21,2016-12-9,0.086444008,0.074656189,1.363636364,0.122552574,0.103283953,1,49
1456,7053190,7,75,2016-10-21,2016-12-27,0.321609045,0.277753266,4.166666667,0.486624768,0.321356631,1,67
1457,7053190,8,100,2016-10-21,2017-1-14,0.08997955,0.077709611,1.388888889,0.122552574,0.103283953,1,85
1458,7053190,9,125,2016-10-21,2017-2-1,0.503255262,0.434629544,6.944444444,0.731729917,0.527924537,1,103
1459,7053190,10,200,2016-10-21,2017-3-26,0.093418259,0.080679406,1.41509434,0.122552574,0.103283953,1,156
1460,7053190,11,250,2016-10-21,2017-4-30,0.499266553,0.431184751,7.142857143,0.68445043,0.531189416,1,191
1461,7053190,12,500,2016-10-21,2017-5-15,0.103044496,0.088992974,16.66666667,1.427728504,0.191524534,1,206
1462,7053190,13,1000,2016-10-21,2017-6-14,0.738886664,0.638129391,33.33333333,2.940118257,0.907007786,1,236
1463,7053190,14,1500,2016-10-21,2017-7-14,0.108776267,0.09394314,16.66666667,1.427728504,0.191524534,1,266
1464,7053190,15,2000,2016-10-21,2017-8-13,0.960628271,0.829633507,66.66666667,5.795575265,1.290056853,1,296
1465,7053190,16,2500,2016-10-21,2017-9-7,0.117489987,0.101468625,20,1.055249928,1.029714364,1,321
1466,7053190,17,3000,2016-10-21,2017-10-2,1.391790873,1.202001209,120,9.065190175,3.607496952,1,346
1467,7053190,18,5000,2016-10-21,2017-11-22,0.125894134,0.108726753,39.21568627,3.149671793,6.159722536,1,397
1468,7053190,19,10000,2016-10-21,2018-3-28,0.462908602,0.399784701,79.36507937,6.223187791,9.368716767,1,523
1469,7053190,20,15000,2016-10-21,2018-6-17,0.168582375,0.14559387,61.72839506,6.177569034,6.302813295,1,604
1470,7053190,21,20000,2016-10-21,2018-9-27,0.905248997,0.781805952,196.0784314,18.23087994,21.410714,1,706
1471,7106086,1,1,2016-11-2,2016-11-3,0.085188771,0.07357212,1,0.051282051,0.230769231,0,1
1472,7106086,2,5,2016-11-2,2016-11-4,0.085271318,0.073643411,4,0.051282051,0.230769231,0,2
1473,7106086,3,10,2016-11-2,2016-11-6,0.170584069,0.147322605,5,0.102564103,0.461538462,0,4
1474,7106086,4,15,2016-11-2,2016-11-7,0.085519922,0.073858115,5,0.051282051,0.230769231,0,5
1475,7106086,5,20,2016-11-2,2016-11-8,0.512291174,0.442433287,20,0.307692308,1.384615385,0,6
1476,7106086,6,50,2016-11-2,2016-11-14,0.085686465,0.074001947,5,0.051282051,0.230769231,0,12
1477,7106086,7,75,2016-11-2,2016-11-19,0.291472003,0.251725821,15,0.174358974,0.784615385,0,17
1478,7106086,8,100,2016-11-2,2016-11-24,0.086614173,0.07480315,5,0.051282051,0.230769231,0,22
1479,7106086,9,125,2016-11-2,2016-11-29,0.465128708,0.401702066,25,0.276923077,1.246153846,0,27
1480,7106086,10,200,2016-11-2,2016-12-3,0.087475149,0.07554672,18.75,0.833068993,1.98334655,1,31
1481,7106086,11,250,2016-11-2,2016-12-6,0.979672398,0.846080707,83.33333333,2.405366112,6.704731694,1,34
1482,7106086,12,500,2016-11-2,2016-12-20,0.088088088,0.076076076,17.85714286,0.833068993,1.98334655,1,48
1483,7106086,13,1000,2016-11-2,2017-1-16,0.243867895,0.210613182,37.03703704,1.532293594,3.756718654,1,75
1484,7106086,14,1500,2016-11-2,2017-2-12,0.091858038,0.079331942,18.51851852,0.833068993,1.98334655,1,102
1485,7106086,15,2000,2016-11-2,2017-3-11,0.430247952,0.371577777,74.07407407,3.19843158,7.723411754,1,129
1486,7106086,16,2500,2016-11-2,2017-4-6,0.097345133,0.084070796,19.23076923,0.833068993,1.98334655,1,155
1487,7106086,17,3000,2016-11-2,2017-5-2,0.644368873,0.556500391,115.3846154,4.987586165,11.98715915,1,181
1488,7106086,18,5000,2016-11-2,2017-8-4,0.103286385,0.089201878,21.27659574,0.994161722,2.580464328,1,275
1489,7106086,19,10000,2016-11-2,2018-1-26,0.267309335,0.230858062,57.14285714,2.860687079,6.338451895,1,450
1490,7106086,20,15000,2016-11-2,2018-7-26,0.150943396,0.130360206,27.62430939,1.741460096,2.930460814,1,631
1491,7106086,21,20000,2016-11-2,2019-5-28,0.46106197,0.398189883,65.35947712,4.161554593,6.515914536,1,937
1492,7108653,1,1,2016-11-3,2016-11-4,0.085271318,0.073643411,1,0.157894737,0,1,1
1493,7108653,2,5,2016-11-3,2016-11-6,0.085354025,0.07371484,2,0.157894737,0,1,3
1494,7108653,3,10,2016-11-3,2016-11-8,0.213509606,0.18439466,5,0.394736842,0,1,5
1495,7108653,4,15,2016-11-3,2016-11-10,0.085686465,0.074001947,2.5,0.157894737,0,1,7
1496,7108653,5,20,2016-11-3,2016-11-12,0.38504973,0.332542949,10,0.710526316,0,1,9
1497,7108653,6,50,2016-11-3,2016-11-19,0.086021505,0.0742913,4.285714286,0.157894737,0,1,16
1498,7108653,7,75,2016-11-3,2016-11-25,0.315322506,0.272323983,12.5,0.578947368,0,1,22
1499,7108653,8,100,2016-11-3,2016-12-1,0.087128713,0.075247525,4.166666667,0.157894737,0,1,28
1500,7108653,9,125,2016-11-3,2016-12-7,0.490100622,0.423268719,20.83333333,0.894736842,0,1,34
1501,7108653,10,200,2016-11-3,2016-12-16,0.088176353,0.076152305,8.333333333,0.444255801,0.016129032,1,43
1502,7108653,11,250,2016-11-3,2016-12-22,0.711343917,0.614342474,41.66666667,2.005376344,0.040322581,1,49
1503,7108653,12,500,2016-11-3,2017-1-21,0.089521872,0.077314344,8.333333333,0.444255801,0.016129032,1,79
1504,7108653,13,1000,2016-11-3,2017-3-21,0.210199634,0.181536048,16.94915254,0.874085158,0.028430837,1,138
1505,7108653,14,1500,2016-11-3,2017-5-19,0.098434004,0.085011186,8.474576271,0.444255801,0.016129032,1,197
1506,7108653,15,2000,2016-11-3,2017-6-28,0.560623839,0.484175133,50,3.426731749,0.089435484,1,237
1507,7108653,16,2500,2016-11-3,2017-8-7,0.110691824,0.095597484,12.5,1.482178834,0.023709677,1,277
1508,7108653,17,3000,2016-11-3,2017-8-25,1.608368875,1.389045846,166.6666667,20.47346626,0.450367535,1,295
1509,7108653,18,5000,2016-11-3,2017-11-3,0.119402985,0.10312076,28.57142857,9.564776074,0.198933844,1,365
1510,7108653,19,10000,2016-11-3,2018-3-23,0.398425809,0.344095017,71.42857143,20.25404595,0.586465731,1,505
1511,7108653,20,15000,2016-11-3,2018-8-11,0.166982922,0.144212524,35.46099291,13.74341708,0.709227146,1,646
1512,7108653,21,20000,2016-11-3,2018-12-7,0.900218303,0.777461262,169.4915254,54.32570292,2.617489305,1,764
1513,7128934,1,1,2016-11-7,2016-11-23,0.085603113,0.073929961,0.0625,0.0625,0,0,16
1514,7128934,2,5,2016-11-7,2016-11-24,0.086956522,0.075098814,4,2.934673367,6.809045226,1,17
1515,7128934,3,10,2016-11-7,2016-11-25,1.543648859,1.333151288,10,6.869346734,13.61809045,1,18
1516,7128934,4,15,2016-11-7,2016-11-26,0.087128713,0.075247525,5,2.934673367,6.809045226,1,19
1517,7128934,5,20,2016-11-7,2016-11-27,1.717992637,1.483720913,20,12.73869347,27.2361809,1,20
1518,7128934,6,50,2016-11-7,2016-11-28,0.087301587,0.075396825,30,2.934673367,6.809045226,1,21
1519,7128934,7,75,2016-11-7,2016-11-29,1.892682506,1.634589437,75,18.6080402,40.85427136,1,22
1520,7128934,8,100,2016-11-7,2016-11-30,0.087475149,0.07554672,25,2.934673367,6.809045226,1,23
1521,7128934,9,125,2016-11-7,2016-12-1,2.067719844,1.785758047,125,24.47738693,54.47236181,1,24
1522,7128934,10,200,2016-11-7,2016-12-4,0.087649402,0.075697211,25,2.934673367,6.809045226,1,27
1523,7128934,11,250,2016-11-7,2016-12-6,1.253246114,1.082348916,125,19.57537688,44.25879397,1,29
1524,7128934,12,500,2016-11-7,2016-12-13,0.088088088,0.076076076,35.71428571,2.934673367,6.809045226,1,36
1525,7128934,13,1000,2016-11-7,2016-12-27,0.311788881,0.269272215,71.42857143,7.198492462,16.53625269,1,50
1526,7128934,14,1500,2016-11-7,2017-1-10,0.08997955,0.077709611,35.71428571,2.934673367,6.809045226,1,64
1527,7128934,15,2000,2016-11-7,2017-1-24,0.493054738,0.425820001,142.8571429,13.0678392,30.15434314,1,78
1528,7128934,16,2500,2016-11-7,2017-2-7,0.092631579,0.08,35.71428571,2.934673367,6.809045226,1,92
1529,7128934,17,3000,2016-11-7,2017-2-20,0.724756204,0.625925813,230.7692308,20.16814843,46.61577116,1,105
1530,7128934,18,5000,2016-11-7,2017-4-13,0.095341278,0.082340195,38.46153846,2.934673367,6.809045226,1,157
1531,7128934,19,10000,2016-11-7,2017-8-1,0.231756724,0.200153534,90.90909091,6.617948701,14.12446255,1,267
1532,7128934,20,15000,2016-11-7,2017-11-23,0.115637319,0.099868594,43.85964912,2.532464862,3.720234832,1,381
1533,7128934,21,20000,2016-11-7,2019-3-24,0.215592394,0.186193431,41.15226337,2.997014048,4.632069247,1,867
1534,7132550,1,1,2016-11-8,2016-11-14,0.085686465,0.074001947,0.166666667,0.066666667,0,0,6
1535,7132550,2,5,2016-11-8,2016-12-4,0.08619001,0.074436827,0.2,0.066666667,0,0,26
1536,7132550,3,10,2016-11-8,2016-12-11,0.407614801,0.352030964,1.428571429,0.345301757,0.064171123,0,33
1537,7132550,4,15,2016-11-8,2016-12-18,0.088531187,0.076458753,0.714285714,0.097682709,0.064171123,0,40
1538,7132550,5,20,2016-11-8,2016-12-25,0.585305056,0.50549073,2.857142857,0.540667176,0.192513369,0,47
1539,7132550,6,50,2016-11-8,2017-2-4,0.089795918,0.07755102,0.731707317,0.097682709,0.064171123,0,88
1540,7132550,7,75,2016-11-8,2017-3-10,0.322504015,0.278526195,2.205882353,0.326790395,0.181189053,0,122
1541,7132550,8,100,2016-11-8,2017-4-12,0.097237569,0.083977901,0.757575758,0.097682709,0.064171123,0,155
1542,7132550,9,125,2016-11-8,2017-5-15,0.530431864,0.458100247,3.787878788,0.532058553,0.315021877,0,188
1543,7132550,10,200,2016-11-8,2017-5-25,0.10488677,0.090584029,7.5,0.664486095,0.899070661,1,198
