Id,CreationDate,LastAccessDate,DownVotes,UpVotes,Reputation,Views,WebsiteUrl
7669809,2017-3-7,2018-12-2,3017,3886,25518,3146,
7669809,2017-3-7,2019-6-1,3340,4617,29326,4054,
7669809,2017-3-7,2019-9-1,3383,4770,30051,4211,
7860670,2017-4-13,2017-6-10,12,23,3470,204,http://vtt.to
7860670,2017-4-13,2017-8-26,44,63,6710,435,http://vtt.to
7860670,2017-4-13,2017-12-3,119,119,10812,762,http://vtt.to
7860670,2017-4-13,2018-6-2,351,256,17392,1308,http://vtt.to
7860670,2017-4-13,2018-9-1,500,338,21115,1613,http://vtt.to
7860670,2017-4-13,2018-12-1,695,403,23289,1839,http://vtt.to
7860670,2017-4-13,2019-6-1,1245,567,27200,2328,https://vtt.to
7860670,2017-4-13,2019-8-31,1528,610,28271,2509,https://vtt.to
7964527,2017-5-4,2017-6-10,0,5,105,23,
7964527,2017-5-4,2017-8-27,37,161,4434,309,
7964527,2017-5-4,2017-12-3,132,758,21789,1305,
7964527,2017-5-4,2018-6-3,253,2078,59982,3814,https://stackoverflow.com/users/7964527/wen
7964527,2017-5-4,2018-9-2,347,2514,77390,4991,https://stackoverflow.com/users/7964527/wen
7964527,2017-5-4,2018-12-2,406,2988,95064,6271,https://stackoverflow.com/users/7964527/wen
7964527,2017-5-4,2019-6-2,573,4201,137258,11879,https://stackoverflow.com/users/7964527/wen
7964527,2017-5-4,2019-9-1,663,4644,156531,14178,https://stackoverflow.com/users/7964527/wen
7976758,2017-5-7,2017-6-10,0,174,717,45,http://phdru.name/
7976758,2017-5-7,2017-8-27,96,622,4747,412,http://phdru.name/
7976758,2017-5-7,2017-11-20,489,912,7310,618,http://phdru.name/
7976758,2017-5-7,2018-6-2,1230,1640,14415,1202,http://phdru.name/
7976758,2017-5-7,2018-9-2,1769,1853,17631,1541,http://phdru.name/
7976758,2017-5-7,2018-12-1,2227,1983,19773,1854,http://phdru.name/
7976758,2017-5-7,2019-6-1,2777,2573,26630,2631,http://phdru.name/
7976758,2017-5-7,2019-9-1,3164,2831,30453,3054,http://phdru.name/
7998591,2017-5-11,2017-6-9,0,0,11,2,NULL
7998591,2017-5-11,2017-8-27,5,14,656,58,https://www.quora.com/profile/Kaushik-j-Nayak
7998591,2017-5-11,2017-12-3,20,44,3853,333,https://www.quora.com/profile/Kaushik-j-Nayak
7998591,2017-5-11,2018-6-3,260,784,11021,905,https://www.quora.com/profile/Kaushik-j-Nayak
7998591,2017-5-11,2018-9-2,360,993,13183,1092,https://www.quora.com/profile/Kaushik-j-Nayak
7998591,2017-5-11,2018-12-2,384,1147,16543,1283,https://www.quora.com/profile/Kaushik-j-Nayak
7998591,2017-5-11,2019-6-2,574,1372,23813,1772,https://www.quora.com/profile/Kaushik-j-Nayak
7998591,2017-5-11,2019-8-30,622,1470,25957,1945,https://www.quora.com/profile/Kaushik-j-Nayak
8016720,2017-5-15,2017-5-18,0,0,36,1,NULL
8016720,2017-5-15,2017-12-3,2,193,3896,275,https://www.neoprime.io
8016720,2017-5-15,2018-6-2,3,360,6208,498,https://www.neoprime.io
8016720,2017-5-15,2018-9-2,7,474,8212,686,https://www.neoprime.io
8016720,2017-5-15,2018-12-2,7,720,11350,1227,https://www.neoprime.io
8016720,2017-5-15,2019-6-2,10,1206,18876,2484,https://www.jhanley.com
8016720,2017-5-15,2019-9-1,25,1367,22657,3168,https://www.jhanley.com
8073652,2017-5-27,2017-6-9,0,4,36,0,https://blog.simon-wirtz.de
8073652,2017-5-27,2017-8-27,8,94,878,49,https://blog.simon-wirtz.de
8073652,2017-5-27,2017-12-2,25,370,5615,367,https://blog.simon-wirtz.de
8073652,2017-5-27,2018-6-3,82,675,17421,1127,https://kotlinexpertise.com
8073652,2017-5-27,2018-9-2,85,705,20708,1335,https://kotlinexpertise.com
8073652,2017-5-27,2018-12-2,92,718,24264,1577,https://kotlinexpertise.com
8073652,2017-5-27,2019-6-1,113,733,32149,2094,https://kotlinexpertise.com
8073652,2017-5-27,2019-9-1,117,736,35307,2276,https://kotlinexpertise.com
8200937,2017-6-22,2017-8-26,5,245,2970,116,
8200937,2017-6-22,2017-12-2,58,1010,10453,441,
8200937,2017-6-22,2018-6-3,159,1216,16688,737,
8200937,2017-6-22,2018-9-1,160,1270,18186,819,
8200937,2017-6-22,2018-12-1,162,1298,19896,899,
8200937,2017-6-22,2019-6-1,169,1362,23258,1037,
8200937,2017-6-22,2019-8-31,169,1374,24843,1093,
8245406,2017-7-2,2017-8-26,12,77,2070,88,NULL
8245406,2017-7-2,2017-12-2,67,494,5470,371,NULL
8245406,2017-7-2,2018-6-2,106,1417,8218,738,NULL
8245406,2017-7-2,2018-9-1,140,2366,11945,1107,NULL
8245406,2017-7-2,2018-12-1,159,3059,14965,1417,NULL
8245406,2017-7-2,2019-6-1,191,4176,19410,1946,NULL
8245406,2017-7-2,2019-8-31,217,5112,23413,2345,NULL
8283848,2017-7-10,2017-8-25,0,15,49,4,
8283848,2017-7-10,2017-12-1,0,28,58,33,
8283848,2017-7-10,2018-6-1,51,138,3137,435,
8283848,2017-7-10,2018-9-2,84,318,8701,1019,
8283848,2017-7-10,2018-12-2,97,465,12518,1378,
8283848,2017-7-10,2019-6-2,137,760,19989,2115,
8283848,2017-7-10,2019-9-1,154,889,22279,2427,
8298909,2017-7-12,2017-8-26,5,10,3440,223,
8298909,2017-7-12,2017-12-2,16,23,7561,441,
8298909,2017-7-12,2018-6-2,60,59,13592,848,
8298909,2017-7-12,2018-9-2,82,72,15894,971,
8298909,2017-7-12,2018-12-2,175,156,21264,1310,
8298909,2017-7-12,2019-6-2,191,225,26191,1634,
8298909,2017-7-12,2019-8-31,205,265,28962,1782,
8394265,2017-7-31,2017-8-27,0,2,111,11,NULL
8394265,2017-7-31,2017-12-3,6,13,1016,81,NULL
8394265,2017-7-31,2018-6-3,41,66,7680,588,
8394265,2017-7-31,2018-9-2,71,112,14581,1243,
8394265,2017-7-31,2018-12-2,101,146,21571,1867,
8394265,2017-7-31,2019-6-2,171,192,44169,4359,
8394265,2017-7-31,2019-9-1,215,211,57396,5813,
8620333,2017-9-16,2017-12-2,1579,351,6544,703,http://www.temani-afif.com/
8620333,2017-9-16,2018-6-3,6671,1031,36057,5451,https://www.temani-afif.com/
8620333,2017-9-16,2018-9-2,8925,1388,49936,8001,https://www.temani-afif.com/so
8620333,2017-9-16,2018-12-2,10605,1664,61042,9678,https://www.temani-afif.com/so
8620333,2017-9-16,2019-6-2,13191,2438,89028,14006,https://temani-afif.com/so
8620333,2017-9-16,2019-9-1,14450,2756,101124,16520,https://temani-afif.com/so
8708364,2017-10-2,2017-12-1,0,2,53,8,
8708364,2017-10-2,2018-6-3,33,8,312,58,
8708364,2017-10-2,2018-9-2,270,397,3931,798,
8708364,2017-10-2,2018-11-30,484,864,10244,1570,
8708364,2017-10-2,2019-6-2,886,1756,20933,3438,
8708364,2017-10-2,2019-9-1,1025,2125,28518,4181,
9072753,2017-12-8,2018-6-3,17,8,1510,59,http://www.dyzio.pl
9072753,2017-12-8,2018-9-1,57,42,3619,282,http://www.dyzio.pl
9072753,2017-12-8,2018-12-2,152,128,7837,668,http://www.dyzio.pl
9072753,2017-12-8,2019-6-1,366,571,16152,1441,http://www.dyzio.pl
9072753,2017-12-8,2019-9-1,484,845,20414,1994,http://www.dyzio.pl
9097906,2017-12-14,2018-6-3,2,455,9598,792,
9097906,2017-12-14,2018-9-1,2,984,14615,1066,
9097906,2017-12-14,2018-12-2,2,1457,18587,1286,
9097906,2017-12-14,2019-6-2,5,2083,28791,1813,
9097906,2017-12-14,2019-9-1,6,2322,32963,2208,
9209546,2018-1-12,2018-6-3,1133,3136,37271,6330,
9209546,2018-1-12,2018-9-2,2042,4964,61556,10114,
9209546,2018-1-12,2018-12-1,2895,6644,85581,14471,
9209546,2018-1-12,2019-6-1,3445,7755,104279,17297,
9209546,2018-1-12,2019-8-31,3483,7841,106922,17839,
9473764,2018-3-11,2018-6-2,24,49,5444,524,
9473764,2018-3-11,2018-9-2,41,96,10025,839,
9473764,2018-3-11,2018-12-2,487,241,20586,1677,
9473764,2018-3-11,2019-6-2,1174,599,48221,4314,
9473764,2018-3-11,2019-9-1,1244,658,51805,4648,
9515207,2018-3-19,2018-6-3,49,846,21915,4156,
9515207,2018-3-19,2018-9-2,3049,1501,46066,8173,
9515207,2018-3-19,2018-12-2,5963,1902,68452,12807,
9515207,2018-3-19,2019-6-2,12006,2483,109998,20289,
9515207,2018-3-19,2019-9-1,16841,2677,128217,23119,
9593596,2018-4-3,2018-4-4,0,0,1,0,
9593596,2018-4-3,2018-9-1,54,727,5546,416,
9593596,2018-4-3,2018-12-1,85,1130,9851,625,
9593596,2018-4-3,2019-6-1,102,1520,18168,1476,
9593596,2018-4-3,2019-8-31,108,1690,25306,2109,
9624435,2018-4-10,2018-5-24,0,0,13,3,NULL
9624435,2018-4-10,2018-7-8,0,0,13,3,NULL
9624435,2018-4-10,2018-12-2,1,5,219,24,
9624435,2018-4-10,2019-6-2,469,386,14845,1600,
9624435,2018-4-10,2019-9-1,676,651,22836,2298,
9661424,2018-4-17,2018-6-3,723,484,2836,312,
9661424,2018-4-17,2018-9-2,1923,1733,8603,761,
9661424,2018-4-17,2018-11-28,2250,2050,10879,1037,
9661424,2018-4-17,2019-6-2,3796,3330,20051,2054,
9661424,2018-4-17,2019-8-30,4599,3659,22022,2237,
9698684,2018-4-25,2018-6-1,0,7,59,5,NULL
9698684,2018-4-25,2018-8-31,0,13,84,19,NULL
9698684,2018-4-25,2018-12-1,30,95,1438,102,
9698684,2018-4-25,2019-6-1,264,1551,23056,1723,
9698684,2018-4-25,2019-8-31,327,1920,31261,2265,
9819146,2018-5-20,2018-5-20,0,0,1,2,NULL
9819146,2018-5-20,2018-8-29,0,0,1,2,NULL
9819146,2018-5-20,2018-11-7,0,0,1,2,NULL
9819146,2018-5-20,2019-6-2,300,1188,20269,1967,NULL
9819146,2018-5-20,2019-9-1,368,1326,23622,2271,NULL
9840637,2018-5-24,2018-6-1,0,0,1,2,
9840637,2018-5-24,2018-9-2,0,48,116,24,
9840637,2018-5-24,2018-12-2,5,159,589,83,
9840637,2018-5-24,2019-6-2,153,1837,15406,1235,https://www.linkedin.com/in/ankan-mukherjee-0378a1b0/
9840637,2018-5-24,2019-9-1,270,2905,23996,1897,https://www.linkedin.com/in/ankan-mukherjee-0378a1b0/
9867451,2018-5-30,2018-5-30,0,0,1,6,NULL
9867451,2016-7-27,2018-9-2,140,2448,19478,1710,NULL
9867451,2016-7-27,2018-12-2,153,2858,21124,1840,
9867451,2016-7-27,2019-5-29,156,3218,22557,2023,
9867451,2016-7-27,2019-8-27,156,3247,22894,2055,
10008173,2018-6-28,2018-9-2,103,130,3680,363,
10008173,2018-6-28,2018-12-2,145,212,8428,713,
10008173,2018-6-28,2019-6-2,417,306,18611,1529,
10008173,2018-6-28,2019-9-1,534,344,23754,1937,
10035985,2018-7-5,2018-8-31,20,140,7154,946,
10035985,2018-7-5,2018-12-1,20,141,7279,978,
10035985,2018-7-5,2019-6-1,20,147,7598,1023,
10035985,2018-7-5,2019-8-31,33,344,20347,2106,
10190237,2018-8-7,2018-9-2,1,17,1639,87,
10190237,2018-8-7,2018-12-2,10,122,8743,372,
10190237,2018-8-7,2019-6-2,160,444,21709,927,
10190237,2018-8-7,2019-9-1,168,454,22147,957,
10221765,2018-8-13,2018-9-2,23,549,1031,159,http://cgs-jack-bashford.github.io
10221765,2018-8-13,2018-12-2,541,1401,3421,721,https://jackbashford.com
10221765,2018-8-13,2019-6-2,1508,4162,23887,3752,
10221765,2018-8-13,2019-9-1,1701,5100,33597,5138,
10498828,2018-10-13,2018-12-1,171,22,4997,367,NULL
10498828,2018-10-13,2019-6-1,1554,194,27441,1498,NULL
10498828,2018-10-13,2019-8-31,2545,329,42199,2151,NULL
10676716,2018-11-19,2018-12-2,1,14,564,27,NULL
10676716,2018-11-19,2019-6-1,2,1017,22187,1640,
10676716,2018-11-19,2019-9-1,2,1018,22360,1670,
